method,power,fdp,seedB
vanilla,0.34,0,1
multiple,0,0,1
vanilla,0.5,0,2
multiple,0,0,2
vanilla,0.42,0,3
multiple,0,0,3
vanilla,0.58,0.12121212121212122,4
multiple,0,0,4
vanilla,0.52,0.13333333333333333,5
multiple,0,0,5
vanilla,0.22,0,6
multiple,0,0,6
vanilla,0.44,0,7
multiple,0,0,7
vanilla,0.58,0.03333333333333333,8
multiple,0,0,8
vanilla,0.2,0,9
multiple,0,0,9
vanilla,0.84,0.3225806451612903,10
multiple,0,0,10
vanilla,0.2,0,11
multiple,0,0,11
vanilla,0.3,0,12
multiple,0,0,12
vanilla,0.56,0.125,13
multiple,0,0,13
vanilla,0.72,0.18181818181818182,14
multiple,0,0,14
vanilla,0.24,0,15
multiple,0,0,15
vanilla,0.5,0,16
multiple,0,0,16
vanilla,0.4,0,17
multiple,0,0,17
vanilla,0.46,0,18
multiple,0,0,18
vanilla,0.42,0.08695652173913043,19
multiple,0,0,19
vanilla,0.26,0,20
multiple,0,0,20
