method,power,fdp,seedB
vanilla,0.6,0.0625,1
multiple,0.36,0.05263157894736842,1
vanilla,0.38,0.05,2
multiple,0.36,0.05263157894736842,2
vanilla,0.44,0.043478260869565216,3
multiple,0.36,0.05263157894736842,3
vanilla,0.52,0.037037037037037035,4
multiple,0.34,0.05555555555555555,4
vanilla,0.4,0.09090909090909091,5
multiple,0.32,0,5
vanilla,0.56,0.06666666666666667,6
multiple,0.36,0.05263157894736842,6
vanilla,0.28,0,7
multiple,0.36,0.05263157894736842,7
vanilla,0.44,0.043478260869565216,8
multiple,0.38,0.05,8
vanilla,0.74,0.11904761904761904,9
multiple,0.42,0.045454545454545456,9
vanilla,0.58,0.03333333333333333,10
multiple,0.4,0.047619047619047616,10
vanilla,0.38,0.05,11
multiple,0.44,0.043478260869565216,11
vanilla,0.38,0.05,12
multiple,0.36,0.05263157894736842,12
vanilla,0.34,0.05555555555555555,13
multiple,0.34,0.05555555555555555,13
vanilla,0.68,0.10526315789473684,14
multiple,0.38,0.05,14
vanilla,0.74,0.0975609756097561,15
multiple,0.36,0.05263157894736842,15
vanilla,0,0,16
multiple,0.36,0.05263157894736842,16
vanilla,0.84,0.20754716981132076,17
multiple,0.36,0.05263157894736842,17
vanilla,0.72,0.12195121951219512,18
multiple,0.34,0.05555555555555555,18
vanilla,0.56,0.06666666666666667,19
multiple,0.36,0.05263157894736842,19
vanilla,0.42,0,20
multiple,0.4,0.047619047619047616,20
