method,power,fdp,seedB
vanilla,0.98,0.057692307692307696,1
multiple,0.98,0,1
vanilla,0.98,0.0392156862745098,2
multiple,0.98,0,2
vanilla,1,0.038461538461538464,3
multiple,0.98,0,3
vanilla,1,0.038461538461538464,4
multiple,1,0,4
vanilla,0.9,0,5
multiple,1,0,5
vanilla,0.96,0.058823529411764705,6
multiple,1,0,6
vanilla,0.98,0.09259259259259259,7
multiple,0.98,0,7
vanilla,0.94,0,8
multiple,1,0,8
vanilla,0.98,0.02,9
multiple,1,0,9
vanilla,0.98,0.057692307692307696,10
multiple,1,0,10
vanilla,0.98,0.057692307692307696,11
multiple,1,0,11
vanilla,0.98,0.07547169811320754,12
multiple,1,0,12
vanilla,0.92,0,13
multiple,1,0,13
vanilla,0.98,0.02,14
multiple,1,0,14
vanilla,0.98,0.02,15
multiple,1,0,15
vanilla,0.96,0.058823529411764705,16
multiple,1,0,16
vanilla,0.96,0,17
multiple,0.98,0,17
vanilla,0.98,0.09259259259259259,18
multiple,1,0,18
vanilla,0.98,0.02,19
multiple,1,0,19
vanilla,0.96,0,20
multiple,0.98,0,20
