method,power,fdp,seedB
vanilla,0.98,0.14035087719298245,1
multiple,1,0.0196078431372549,1
vanilla,0.98,0.07547169811320754,2
multiple,0.98,0.02,2
vanilla,0.94,0.11320754716981132,3
multiple,1,0.0196078431372549,3
vanilla,0.98,0.19672131147540983,4
multiple,1,0.0196078431372549,4
vanilla,0.96,0.14285714285714285,5
multiple,1,0.0196078431372549,5
vanilla,1,0.038461538461538464,6
multiple,1,0.0196078431372549,6
vanilla,0.98,0.15517241379310345,7
multiple,0.98,0.02,7
vanilla,0.98,0.0392156862745098,8
multiple,1,0.0196078431372549,8
vanilla,0.98,0.125,9
multiple,0.98,0.02,9
vanilla,0.96,0.1111111111111111,10
multiple,1,0.0196078431372549,10
vanilla,0.98,0.09259259259259259,11
multiple,1,0.0196078431372549,11
vanilla,0.96,0.04,12
multiple,1,0.0196078431372549,12
vanilla,1,0.13793103448275862,13
multiple,1,0.0196078431372549,13
vanilla,0.98,0.09259259259259259,14
multiple,1,0.0196078431372549,14
vanilla,0.98,0.0392156862745098,15
multiple,0.98,0.02,15
vanilla,0.98,0.057692307692307696,16
multiple,1,0.0196078431372549,16
vanilla,0.98,0.2222222222222222,17
multiple,1,0.0196078431372549,17
vanilla,0.96,0.12727272727272726,18
multiple,1,0.0196078431372549,18
vanilla,0.98,0.10909090909090909,19
multiple,1,0.0196078431372549,19
vanilla,1,0.20634920634920634,20
multiple,1,0.0196078431372549,20
