method,power,fdp,seedB
vanilla,0.84,0.045454545454545456,1
multiple,0.72,0,1
vanilla,0.84,0.06666666666666667,2
multiple,0.78,0,2
vanilla,0.84,0,3
multiple,0.76,0,3
vanilla,0.8,0.047619047619047616,4
multiple,0.8,0,4
vanilla,0.8,0.047619047619047616,5
multiple,0.78,0,5
vanilla,0.88,0.043478260869565216,6
multiple,0.78,0.025,6
vanilla,0.64,0.030303030303030304,7
multiple,0.82,0.023809523809523808,7
vanilla,0.84,0.10638297872340426,8
multiple,0.8,0,8
vanilla,0.82,0.046511627906976744,9
multiple,0.78,0,9
vanilla,0.86,0.022727272727272728,10
multiple,0.78,0.025,10
vanilla,0.88,0.13725490196078433,11
multiple,0.8,0,11
vanilla,0.78,0.025,12
multiple,0.78,0,12
vanilla,0.8,0.06976744186046512,13
multiple,0.8,0,13
vanilla,0.72,0,14
multiple,0.82,0,14
vanilla,0.84,0.045454545454545456,15
multiple,0.82,0.023809523809523808,15
vanilla,0.78,0.04878048780487805,16
multiple,0.8,0,16
vanilla,0.86,0.06521739130434782,17
multiple,0.8,0,17
vanilla,0.8,0.024390243902439025,18
multiple,0.82,0.023809523809523808,18
vanilla,0.88,0.043478260869565216,19
multiple,0.82,0.023809523809523808,19
vanilla,0.9,0.1,20
multiple,0.76,0,20
