method,power,fdp,seedB
vanilla,0.98,0.125,1
multiple,0.94,0.020833333333333332,1
vanilla,1,0.18032786885245902,2
multiple,0.94,0.020833333333333332,2
vanilla,0.96,0.07692307692307693,3
multiple,0.94,0.020833333333333332,3
vanilla,0.96,0.14285714285714285,4
multiple,0.94,0.020833333333333332,4
vanilla,0.92,0.08,5
multiple,0.94,0.020833333333333332,5
vanilla,0.98,0.15517241379310345,6
multiple,0.92,0.02127659574468085,6
vanilla,0.94,0.11320754716981132,7
multiple,0.94,0.020833333333333332,7
vanilla,0.98,0.0392156862745098,8
multiple,0.94,0.020833333333333332,8
vanilla,0.9,0.0625,9
multiple,0.94,0.020833333333333332,9
vanilla,0.94,0.020833333333333332,10
multiple,0.94,0.020833333333333332,10
vanilla,0.96,0.14285714285714285,11
multiple,0.94,0.020833333333333332,11
vanilla,0.88,0,12
multiple,0.94,0.020833333333333332,12
vanilla,0.92,0.09803921568627451,13
multiple,0.94,0.020833333333333332,13
vanilla,0.94,0.11320754716981132,14
multiple,0.94,0.020833333333333332,14
vanilla,0.96,0.07692307692307693,15
multiple,0.92,0.02127659574468085,15
vanilla,0.94,0.12962962962962962,16
multiple,0.94,0.020833333333333332,16
vanilla,0.9,0.08163265306122448,17
multiple,0.92,0.02127659574468085,17
vanilla,0.92,0.02127659574468085,18
multiple,0.92,0.02127659574468085,18
vanilla,0.94,0.09615384615384616,19
multiple,0.94,0.020833333333333332,19
vanilla,0.92,0.02127659574468085,20
multiple,0.94,0.020833333333333332,20
