method,power,fdp,seedB
vanilla,0.86,0.044444444444444446,1
multiple,0.86,0.022727272727272728,1
vanilla,0.86,0.044444444444444446,2
multiple,0.86,0.022727272727272728,2
vanilla,0.9,0.08163265306122448,3
multiple,0.84,0,3
vanilla,0.94,0.14545454545454545,4
multiple,0.86,0,4
vanilla,0.86,0.044444444444444446,5
multiple,0.84,0,5
vanilla,0.8,0.024390243902439025,6
multiple,0.84,0,6
vanilla,0.92,0.11538461538461539,7
multiple,0.86,0.044444444444444446,7
vanilla,0.84,0.06666666666666667,8
multiple,0.84,0,8
vanilla,0.82,0.046511627906976744,9
multiple,0.86,0.022727272727272728,9
vanilla,0.88,0.12,10
multiple,0.84,0.023255813953488372,10
vanilla,0.74,0.11904761904761904,11
multiple,0.84,0,11
vanilla,0.9,0.11764705882352941,12
multiple,0.84,0,12
vanilla,0.76,0,13
multiple,0.86,0,13
vanilla,0.84,0.06666666666666667,14
multiple,0.84,0,14
vanilla,0.84,0.14285714285714285,15
multiple,0.84,0,15
vanilla,0.76,0,16
multiple,0.84,0.023255813953488372,16
vanilla,0.84,0.08695652173913043,17
multiple,0.86,0,17
vanilla,0.9,0.0625,18
multiple,0.84,0,18
vanilla,0.78,0.025,19
multiple,0.84,0,19
vanilla,0.86,0.044444444444444446,20
multiple,0.84,0,20
