method,power,fdp,seedB
vanilla,0.42,0,1
multiple,0.74,0,1
vanilla,0.7,0,2
multiple,0.72,0,2
vanilla,0.78,0.04878048780487805,3
multiple,0.72,0,3
vanilla,0.82,0.046511627906976744,4
multiple,0.72,0,4
vanilla,0.78,0.025,5
multiple,0.74,0,5
vanilla,0.86,0.10416666666666667,6
multiple,0.74,0,6
vanilla,0.82,0.08888888888888889,7
multiple,0.74,0,7
vanilla,0.5,0,8
multiple,0.72,0,8
vanilla,0.82,0.06818181818181818,9
multiple,0.72,0,9
vanilla,0.66,0.08333333333333333,10
multiple,0.72,0,10
vanilla,0.62,0,11
multiple,0.72,0,11
vanilla,0.8,0.047619047619047616,12
multiple,0.72,0,12
vanilla,0.88,0.16981132075471697,13
multiple,0.72,0,13
vanilla,0.76,0.05,14
multiple,0.74,0,14
vanilla,0.82,0.06818181818181818,15
multiple,0.72,0,15
vanilla,0.86,0.0851063829787234,16
multiple,0.72,0,16
vanilla,0.72,0.05263157894736842,17
multiple,0.74,0,17
vanilla,0.86,0.06521739130434782,18
multiple,0.72,0,18
vanilla,0.78,0.025,19
multiple,0.54,0,19
vanilla,0.76,0.05,20
multiple,0.7,0,20
