method,power,fdp,seedB
vanilla,0.8,0.06976744186046512,1
multiple,0.8,0,1
vanilla,0.84,0.125,2
multiple,0.74,0,2
vanilla,0.84,0.06666666666666667,3
multiple,0.82,0,3
vanilla,0.84,0.17647058823529413,4
multiple,0.76,0,4
vanilla,0.88,0.13725490196078433,5
multiple,0.8,0,5
vanilla,0.84,0.16,6
multiple,0.78,0,6
vanilla,0.84,0.125,7
multiple,0.8,0,7
vanilla,0.9,0.16666666666666666,8
multiple,0.78,0,8
vanilla,0.8,0.047619047619047616,9
multiple,0.8,0,9
vanilla,0.84,0.08695652173913043,10
multiple,0.78,0,10
vanilla,0.9,0.0625,11
multiple,0.8,0,11
vanilla,0.88,0.2,12
multiple,0.8,0,12
vanilla,0.94,0.12962962962962962,13
multiple,0.8,0,13
vanilla,0.8,0.06976744186046512,14
multiple,0.78,0,14
vanilla,0.7,0.027777777777777776,15
multiple,0.74,0,15
vanilla,0.88,0.2,16
multiple,0.76,0,16
vanilla,0.86,0.18867924528301888,17
multiple,0.78,0,17
vanilla,0.88,0.2413793103448276,18
multiple,0.76,0,18
vanilla,0.7,0.07894736842105263,19
multiple,0.78,0,19
vanilla,0.92,0.1320754716981132,20
multiple,0.74,0,20
