method,power,fdp,seedB
vanilla,0.76,0.05,1
multiple,0.74,0.05128205128205128,1
vanilla,0.7,0.027777777777777776,2
multiple,0.76,0.05,2
vanilla,0.82,0.046511627906976744,3
multiple,0.74,0.02631578947368421,3
vanilla,0.78,0.04878048780487805,4
multiple,0.8,0.024390243902439025,4
vanilla,0.82,0.08888888888888889,5
multiple,0.72,0.02702702702702703,5
vanilla,0.74,0.075,6
multiple,0.74,0.02631578947368421,6
vanilla,0.86,0.14,7
multiple,0.72,0.02702702702702703,7
vanilla,0.78,0.09302325581395349,8
multiple,0.74,0.02631578947368421,8
vanilla,0.78,0.15217391304347827,9
multiple,0.74,0.05128205128205128,9
vanilla,0.78,0.04878048780487805,10
multiple,0.72,0.02702702702702703,10
vanilla,0.7,0.027777777777777776,11
multiple,0.76,0.05,11
vanilla,0.72,0.1,12
multiple,0.72,0.02702702702702703,12
vanilla,0.74,0.0975609756097561,13
multiple,0.72,0.02702702702702703,13
vanilla,0.78,0.04878048780487805,14
multiple,0.74,0.05128205128205128,14
vanilla,0.74,0.0975609756097561,15
multiple,0.76,0.05,15
vanilla,0.82,0.14583333333333334,16
multiple,0.74,0.02631578947368421,16
vanilla,0.82,0.08888888888888889,17
multiple,0.7,0.027777777777777776,17
vanilla,0.82,0.10869565217391304,18
multiple,0.78,0.025,18
vanilla,0.82,0.08888888888888889,19
multiple,0.74,0.02631578947368421,19
vanilla,0.84,0.08695652173913043,20
multiple,0.72,0.02702702702702703,20
