method,power,fdp,seedB
vanilla,0.94,0.0784313725490196,1
multiple,0.88,0,1
vanilla,0.92,0.061224489795918366,2
multiple,0.88,0,2
vanilla,0.92,0.08,3
multiple,0.88,0,3
vanilla,0.86,0.06521739130434782,4
multiple,0.88,0,4
vanilla,0.94,0.0784313725490196,5
multiple,0.9,0.021739130434782608,5
vanilla,0.94,0.020833333333333332,6
multiple,0.92,0,6
vanilla,0.96,0.04,7
multiple,0.94,0.020833333333333332,7
vanilla,0.98,0.10909090909090909,8
multiple,0.94,0.020833333333333332,8
vanilla,0.98,0.057692307692307696,9
multiple,0.86,0,9
vanilla,0.84,0,10
multiple,0.88,0,10
vanilla,0.96,0.058823529411764705,11
multiple,0.9,0,11
vanilla,0.8,0,12
multiple,0.88,0,12
vanilla,0.84,0,13
multiple,0.92,0.02127659574468085,13
vanilla,0.9,0.021739130434782608,14
multiple,0.9,0.021739130434782608,14
vanilla,0.96,0.04,15
multiple,0.86,0.022727272727272728,15
vanilla,0.92,0.09803921568627451,16
multiple,0.86,0,16
vanilla,0.9,0.021739130434782608,17
multiple,0.9,0,17
vanilla,0.96,0.09433962264150944,18
multiple,0.88,0,18
vanilla,0.96,0.14285714285714285,19
multiple,0.88,0,19
vanilla,0.78,0,20
multiple,0.92,0,20
