method,power,fdp,seedB
vanilla,0.94,0.020833333333333332,1
multiple,0.94,0.020833333333333332,1
vanilla,0.92,0.09803921568627451,2
multiple,0.94,0.020833333333333332,2
vanilla,0.94,0.06,3
multiple,0.94,0.020833333333333332,3
vanilla,0.96,0.1111111111111111,4
multiple,0.94,0.020833333333333332,4
vanilla,0.96,0.1864406779661017,5
multiple,0.94,0.020833333333333332,5
vanilla,0.88,0.06382978723404255,6
multiple,0.94,0.020833333333333332,6
vanilla,0.92,0.17857142857142858,7
multiple,0.94,0.020833333333333332,7
vanilla,0.98,0.18333333333333332,8
multiple,0.94,0.020833333333333332,8
vanilla,0.92,0.2459016393442623,9
multiple,0.94,0.020833333333333332,9
vanilla,0.96,0.07692307692307693,10
multiple,0.94,0.020833333333333332,10
vanilla,0.94,0.06,11
multiple,0.94,0.020833333333333332,11
vanilla,0.9,0.021739130434782608,12
multiple,0.94,0.020833333333333332,12
vanilla,0.96,0.1724137931034483,13
multiple,0.94,0.020833333333333332,13
vanilla,0.92,0.17857142857142858,14
multiple,0.94,0.020833333333333332,14
vanilla,0.92,0.02127659574468085,15
multiple,0.94,0.020833333333333332,15
vanilla,0.94,0,16
multiple,0.94,0.020833333333333332,16
vanilla,0.9,0.021739130434782608,17
multiple,0.94,0.020833333333333332,17
vanilla,0.94,0.12962962962962962,18
multiple,0.94,0.020833333333333332,18
vanilla,0.86,0,19
multiple,0.94,0.020833333333333332,19
vanilla,0.92,0,20
multiple,0.94,0.020833333333333332,20
