method,power,fdp,seedB
vanilla,0.44,0.043478260869565216,1
multiple,0.44,0,1
vanilla,0.26,0,2
multiple,0.42,0,2
vanilla,0.42,0,3
multiple,0.48,0,3
vanilla,0.52,0.07142857142857142,4
multiple,0.44,0,4
vanilla,0.24,0,5
multiple,0.44,0,5
vanilla,0.4,0,6
multiple,0.42,0,6
vanilla,0.46,0,7
multiple,0.38,0,7
vanilla,0.42,0,8
multiple,0.4,0,8
vanilla,0.42,0,9
multiple,0.44,0,9
vanilla,0.32,0,10
multiple,0.42,0,10
vanilla,0.6,0.0625,11
multiple,0.48,0,11
vanilla,0.2,0,12
multiple,0.4,0,12
vanilla,0.74,0.1956521739130435,13
multiple,0.44,0,13
vanilla,0.42,0,14
multiple,0.44,0,14
vanilla,0.44,0,15
multiple,0.42,0,15
vanilla,0.42,0.045454545454545456,16
multiple,0.5,0,16
vanilla,0.66,0.10810810810810811,17
multiple,0.42,0,17
vanilla,0.62,0.08823529411764706,18
multiple,0.42,0,18
vanilla,0.48,0.07692307692307693,19
multiple,0.42,0,19
vanilla,0.44,0,20
multiple,0.42,0,20
