method,power,fdp,seedB
vanilla,0.86,0.0851063829787234,1
multiple,0.9,0.0625,1
vanilla,0.9,0.1,2
multiple,0.9,0.0625,2
vanilla,0.98,0.14035087719298245,3
multiple,0.9,0.0625,3
vanilla,0.88,0.10204081632653061,4
multiple,0.92,0.061224489795918366,4
vanilla,0.92,0.14814814814814814,5
multiple,0.92,0.061224489795918366,5
vanilla,0.84,0.10638297872340426,6
multiple,0.9,0.0625,6
vanilla,0.98,0.125,7
multiple,0.92,0.061224489795918366,7
vanilla,0.94,0.09615384615384616,8
multiple,0.9,0.0625,8
vanilla,0.88,0.06382978723404255,9
multiple,0.92,0.061224489795918366,9
vanilla,0.98,0.09259259259259259,10
multiple,0.92,0.061224489795918366,10
vanilla,0.94,0.12962962962962962,11
multiple,0.9,0.0625,11
vanilla,0.92,0.09803921568627451,12
multiple,0.9,0.0625,12
vanilla,0.96,0.1111111111111111,13
multiple,0.9,0.0625,13
vanilla,0.94,0.12962962962962962,14
multiple,0.9,0.0625,14
vanilla,0.96,0.12727272727272726,15
multiple,0.9,0.0625,15
vanilla,0.94,0.1896551724137931,16
multiple,0.9,0.0625,16
vanilla,0.88,0.06382978723404255,17
multiple,0.92,0.061224489795918366,17
vanilla,0.82,0.08888888888888889,18
multiple,0.92,0.061224489795918366,18
vanilla,0.92,0.16363636363636364,19
multiple,0.92,0.061224489795918366,19
vanilla,0.86,0.10416666666666667,20
multiple,0.92,0.061224489795918366,20
