method,power,fdp,seedB
vanilla,0.96,0.058823529411764705,1
multiple,0.98,0,1
vanilla,1,0.07407407407407407,2
multiple,0.98,0,2
vanilla,1,0.09090909090909091,3
multiple,0.96,0,3
vanilla,0.98,0.02,4
multiple,0.96,0,4
vanilla,1,0.038461538461538464,5
multiple,0.96,0,5
vanilla,1,0.12280701754385964,6
multiple,0.96,0,6
vanilla,0.94,0.06,7
multiple,0.96,0,7
vanilla,0.98,0.07547169811320754,8
multiple,0.96,0,8
vanilla,0.92,0,9
multiple,0.96,0,9
vanilla,0.96,0.058823529411764705,10
multiple,0.96,0,10
vanilla,0.98,0.02,11
multiple,0.96,0,11
vanilla,0.98,0.02,12
multiple,0.98,0,12
vanilla,0.96,0,13
multiple,0.98,0,13
vanilla,0.96,0.04,14
multiple,0.96,0,14
vanilla,0.92,0.02127659574468085,15
multiple,0.96,0,15
vanilla,0.88,0.022222222222222223,16
multiple,0.96,0,16
vanilla,0.98,0.057692307692307696,17
multiple,0.96,0,17
vanilla,0.96,0.07692307692307693,18
multiple,0.96,0,18
vanilla,0.98,0.02,19
multiple,0.96,0,19
vanilla,0.9,0,20
multiple,0.96,0,20
