method,power,fdp,seedB
vanilla,0.78,0.025,1
multiple,0.76,0.02564102564102564,1
vanilla,0.78,0.07142857142857142,2
multiple,0.72,0,2
vanilla,0.78,0.025,3
multiple,0.7,0,3
vanilla,0.76,0.05,4
multiple,0.72,0,4
vanilla,0.78,0.07142857142857142,5
multiple,0.72,0,5
vanilla,0.78,0.025,6
multiple,0.74,0,6
vanilla,0.76,0.07317073170731707,7
multiple,0.76,0,7
vanilla,0.7,0,8
multiple,0.74,0,8
vanilla,0.8,0.09090909090909091,9
multiple,0.76,0.02564102564102564,9
vanilla,0.66,0,10
multiple,0.74,0,10
vanilla,0.66,0.029411764705882353,11
multiple,0.72,0,11
vanilla,0.76,0,12
multiple,0.74,0.02631578947368421,12
vanilla,0.78,0.07142857142857142,13
multiple,0.76,0.02564102564102564,13
vanilla,0.72,0,14
multiple,0.72,0,14
vanilla,0.74,0.05128205128205128,15
multiple,0.76,0,15
vanilla,0.8,0.047619047619047616,16
multiple,0.76,0.02564102564102564,16
vanilla,0.76,0.07317073170731707,17
multiple,0.74,0,17
vanilla,0.8,0.024390243902439025,18
multiple,0.74,0,18
vanilla,0.82,0.06818181818181818,19
multiple,0.78,0,19
vanilla,0.8,0.024390243902439025,20
multiple,0.76,0,20
