method,power,fdp,seedB
vanilla,0.36,0.1,1
multiple,0,0,1
vanilla,0.42,0.045454545454545456,2
multiple,0,0,2
vanilla,0.4,0.047619047619047616,3
multiple,0,0,3
vanilla,0.18,0.1,4
multiple,0,0,4
vanilla,0,0,5
multiple,0,0,5
vanilla,0.4,0.047619047619047616,6
multiple,0,0,6
vanilla,0.4,0.09090909090909091,7
multiple,0,0,7
vanilla,0.4,0.09090909090909091,8
multiple,0,0,8
vanilla,0.56,0.125,9
multiple,0,0,9
vanilla,0.46,0.14814814814814814,10
multiple,0,0,10
vanilla,0.38,0.05,11
multiple,0,0,11
vanilla,0.66,0.175,12
multiple,0,0,12
vanilla,0,0,13
multiple,0,0,13
vanilla,0.22,0,14
multiple,0,0,14
vanilla,0.32,0.058823529411764705,15
multiple,0,0,15
vanilla,0.24,0.07692307692307693,16
multiple,0,0,16
vanilla,0,0,17
multiple,0,0,17
vanilla,0.64,0.15789473684210525,18
multiple,0,0,18
vanilla,0.44,0,19
multiple,0,0,19
vanilla,0.2,0,20
multiple,0,0,20
