method,power,fdp,seedB
vanilla,0.34,0,1
multiple,0.46,0,1
vanilla,0.46,0,2
multiple,0.44,0,2
vanilla,0.82,0.19607843137254902,3
multiple,0.46,0,3
vanilla,0.46,0,4
multiple,0.4,0,4
vanilla,0.54,0,5
multiple,0.4,0,5
vanilla,0.74,0.13953488372093023,6
multiple,0.4,0,6
vanilla,0.52,0,7
multiple,0.4,0,7
vanilla,0.66,0.05714285714285714,8
multiple,0.46,0,8
vanilla,0.66,0,9
multiple,0.42,0,9
vanilla,0.7,0,10
multiple,0.4,0,10
vanilla,0.62,0.03125,11
multiple,0.46,0,11
vanilla,0.66,0.029411764705882353,12
multiple,0.4,0,12
vanilla,0,0,13
multiple,0.44,0,13
vanilla,0.66,0.029411764705882353,14
multiple,0.46,0,14
vanilla,0.66,0.029411764705882353,15
multiple,0.4,0,15
vanilla,0.62,0.03125,16
multiple,0.4,0,16
vanilla,0.78,0.09302325581395349,17
multiple,0.46,0,17
vanilla,0.64,0.058823529411764705,18
multiple,0.42,0,18
vanilla,0.58,0.03333333333333333,19
multiple,0.44,0,19
vanilla,0.64,0,20
multiple,0.4,0,20
