method,power,fdp,seedB
vanilla,0.94,0.14545454545454545,1
multiple,0.82,0.046511627906976744,1
vanilla,0.78,0.025,2
multiple,0.84,0.045454545454545456,2
vanilla,0.86,0.10416666666666667,3
multiple,0.88,0.043478260869565216,3
vanilla,0.88,0.10204081632653061,4
multiple,0.88,0.06382978723404255,4
vanilla,0.88,0.12,5
multiple,0.86,0.044444444444444446,5
vanilla,0.82,0.06818181818181818,6
multiple,0.88,0.043478260869565216,6
vanilla,0.88,0.16981132075471697,7
multiple,0.82,0,7
vanilla,0.9,0.1509433962264151,8
multiple,0.86,0.044444444444444446,8
vanilla,0.9,0.19642857142857142,9
multiple,0.82,0.046511627906976744,9
vanilla,0.76,0.11627906976744186,10
multiple,0.84,0.045454545454545456,10
vanilla,0.92,0.09803921568627451,11
multiple,0.84,0.045454545454545456,11
vanilla,0.94,0.16071428571428573,12
multiple,0.82,0.06818181818181818,12
vanilla,0.9,0.11764705882352941,13
multiple,0.88,0.06382978723404255,13
vanilla,0.9,0.21052631578947367,14
multiple,0.82,0.046511627906976744,14
vanilla,0.86,0.14,15
multiple,0.8,0.047619047619047616,15
vanilla,0.94,0.265625,16
multiple,0.84,0.045454545454545456,16
vanilla,0.86,0.10416666666666667,17
multiple,0.86,0.044444444444444446,17
vanilla,0.92,0.22033898305084745,18
multiple,0.88,0.043478260869565216,18
vanilla,0.74,0.02631578947368421,19
multiple,0.8,0,19
vanilla,0.88,0.18518518518518517,20
multiple,0.84,0.045454545454545456,20
