method,power,fdp,seedB
vanilla,0.82,0,1
multiple,0.9,0,1
vanilla,0.96,0.04,2
multiple,0.92,0,2
vanilla,0.8,0,3
multiple,0.94,0,3
vanilla,0.94,0.06,4
multiple,0.92,0,4
vanilla,0.98,0.07547169811320754,5
multiple,0.92,0,5
vanilla,1,0.20634920634920634,6
multiple,0.92,0,6
vanilla,0.94,0.16071428571428573,7
multiple,0.92,0,7
vanilla,1,0.09090909090909091,8
multiple,0.96,0,8
vanilla,0.88,0,9
multiple,0.92,0,9
vanilla,0.92,0.09803921568627451,10
multiple,0.94,0,10
vanilla,0.88,0,11
multiple,0.9,0,11
vanilla,0.94,0.0784313725490196,12
multiple,0.92,0,12
vanilla,0.92,0.02127659574468085,13
multiple,0.92,0,13
vanilla,0.98,0,14
multiple,0.92,0,14
vanilla,0.94,0.020833333333333332,15
multiple,0.94,0,15
vanilla,1,0.05660377358490566,16
multiple,0.92,0,16
vanilla,0.98,0.10909090909090909,17
multiple,0.96,0,17
vanilla,0.96,0.1111111111111111,18
multiple,0.92,0,18
vanilla,0.98,0.09259259259259259,19
multiple,0.92,0,19
vanilla,0.96,0.14285714285714285,20
multiple,0.92,0,20
