method,power,fdp,seedB
vanilla,0.5,0.1935483870967742,1
multiple,0,0,1
vanilla,0.24,0,2
multiple,0.36,0,2
vanilla,0.46,0.041666666666666664,3
multiple,0,0,3
vanilla,0.46,0,4
multiple,0,0,4
vanilla,0.32,0,5
multiple,0,0,5
vanilla,0.42,0.08695652173913043,6
multiple,0,0,6
vanilla,0.28,0,7
multiple,0,0,7
vanilla,0.46,0.041666666666666664,8
multiple,0,0,8
vanilla,0.4,0.047619047619047616,9
multiple,0.4,0,9
vanilla,0.38,0.09523809523809523,10
multiple,0.36,0,10
vanilla,0.48,0.2,11
multiple,0,0,11
vanilla,0.52,0.037037037037037035,12
multiple,0,0,12
vanilla,0,0,13
multiple,0.36,0,13
vanilla,0.64,0.2,14
multiple,0.34,0,14
vanilla,0.56,0.0967741935483871,15
multiple,0,0,15
vanilla,0,0,16
multiple,0,0,16
vanilla,0.52,0.13333333333333333,17
multiple,0,0,17
vanilla,0.54,0.12903225806451613,18
multiple,0.36,0,18
vanilla,0.44,0.12,19
multiple,0,0,19
vanilla,0.64,0.21951219512195122,20
multiple,0,0,20
