method,power,fdp,seedB
vanilla,0.82,0.06818181818181818,1
multiple,0.8,0,1
vanilla,0.78,0.07142857142857142,2
multiple,0.82,0,2
vanilla,0.82,0.023809523809523808,3
multiple,0.8,0,3
vanilla,0.8,0.09090909090909091,4
multiple,0.8,0,4
vanilla,0.88,0.21428571428571427,5
multiple,0.8,0,5
vanilla,0.84,0.06666666666666667,6
multiple,0.82,0,6
vanilla,0.86,0.10416666666666667,7
multiple,0.8,0,7
vanilla,0.88,0.18518518518518517,8
multiple,0.84,0,8
vanilla,0.9,0.18181818181818182,9
multiple,0.82,0,9
vanilla,0.88,0.15384615384615385,10
multiple,0.84,0,10
vanilla,0.86,0.10416666666666667,11
multiple,0.82,0,11
vanilla,0.84,0.16,12
multiple,0.8,0,12
vanilla,0.8,0,13
multiple,0.8,0,13
vanilla,0.86,0.18867924528301888,14
multiple,0.8,0,14
vanilla,0.7,0,15
multiple,0.82,0,15
vanilla,0.7,0.027777777777777776,16
multiple,0.8,0,16
vanilla,0.86,0.0851063829787234,17
multiple,0.8,0,17
vanilla,0.88,0.15384615384615385,18
multiple,0.8,0,18
vanilla,0.8,0.024390243902439025,19
multiple,0.82,0,19
vanilla,0.86,0.0851063829787234,20
multiple,0.8,0,20
