method,power,fdp,seedB
vanilla,0.9,0.08163265306122448,1
multiple,0.94,0,1
vanilla,0.96,0.15789473684210525,2
multiple,0.94,0,2
vanilla,0.92,0.08,3
multiple,0.94,0,3
vanilla,0.94,0.06,4
multiple,0.94,0,4
vanilla,0.88,0.12,5
multiple,0.96,0,5
vanilla,0.94,0.12962962962962962,6
multiple,0.94,0.020833333333333332,6
vanilla,0.98,0.0392156862745098,7
multiple,0.94,0,7
vanilla,0.92,0.041666666666666664,8
multiple,0.94,0,8
vanilla,0.94,0.11320754716981132,9
multiple,0.96,0.02040816326530612,9
vanilla,0.96,0.09433962264150944,10
multiple,0.96,0,10
vanilla,0.96,0.09433962264150944,11
multiple,0.94,0,11
vanilla,0.94,0.04081632653061224,12
multiple,0.94,0,12
vanilla,0.94,0.12962962962962962,13
multiple,0.94,0,13
vanilla,0.92,0.041666666666666664,14
multiple,0.96,0,14
vanilla,0.98,0.14035087719298245,15
multiple,0.94,0.020833333333333332,15
vanilla,0.96,0.1111111111111111,16
multiple,0.94,0,16
vanilla,0.92,0.11538461538461539,17
multiple,0.94,0,17
vanilla,0.92,0.08,18
multiple,0.96,0,18
vanilla,0.92,0.061224489795918366,19
multiple,0.94,0,19
vanilla,0.88,0.022222222222222223,20
multiple,0.94,0,20
