method,power,fdp,seedB
vanilla,0.96,0.12727272727272726,1
multiple,1,0.0196078431372549,1
vanilla,0.98,0.0392156862745098,2
multiple,1,0.0196078431372549,2
vanilla,1,0.07407407407407407,3
multiple,0.98,0.02,3
vanilla,0.96,0.1724137931034483,4
multiple,1,0.0196078431372549,4
vanilla,0.98,0.0392156862745098,5
multiple,1,0.0196078431372549,5
vanilla,0.98,0.057692307692307696,6
multiple,0.98,0.02,6
vanilla,1,0.07407407407407407,7
multiple,1,0.0196078431372549,7
vanilla,0.94,0.06,8
multiple,0.98,0.02,8
vanilla,0.98,0.057692307692307696,9
multiple,1,0.0196078431372549,9
vanilla,1,0.09090909090909091,10
multiple,0.98,0.02,10
vanilla,0.98,0.07547169811320754,11
multiple,1,0.0196078431372549,11
vanilla,1,0.12280701754385964,12
multiple,1,0.0196078431372549,12
vanilla,1,0.09090909090909091,13
multiple,0.98,0.02,13
vanilla,1,0.21875,14
multiple,1,0.0196078431372549,14
vanilla,0.98,0.0392156862745098,15
multiple,1,0.0196078431372549,15
vanilla,0.98,0.10909090909090909,16
multiple,1,0.0196078431372549,16
vanilla,0.98,0.07547169811320754,17
multiple,1,0.0196078431372549,17
vanilla,1,0.21875,18
multiple,1,0.0196078431372549,18
vanilla,0.98,0.057692307692307696,19
multiple,1,0.0196078431372549,19
vanilla,0.96,0.09433962264150944,20
multiple,0.98,0.02,20
