method,power,fdp,seedB
vanilla,0.5,0.038461538461538464,1
multiple,0.42,0,1
vanilla,0.64,0.13513513513513514,2
multiple,0.46,0.041666666666666664,2
vanilla,0.52,0.07142857142857142,3
multiple,0.4,0,3
vanilla,0.42,0,4
multiple,0.4,0,4
vanilla,0.22,0,5
multiple,0.42,0,5
vanilla,0.46,0.041666666666666664,6
multiple,0.4,0,6
vanilla,0.44,0.043478260869565216,7
multiple,0.38,0,7
vanilla,0.62,0.06060606060606061,8
multiple,0.42,0,8
vanilla,0.4,0,9
multiple,0.5,0.038461538461538464,9
vanilla,0.4,0,10
multiple,0.42,0,10
vanilla,0.72,0.14285714285714285,11
multiple,0.4,0,11
vanilla,0.54,0.1,12
multiple,0.42,0,12
vanilla,0.22,0,13
multiple,0.4,0,13
vanilla,0.5,0.038461538461538464,14
multiple,0.4,0,14
vanilla,0.4,0.047619047619047616,15
multiple,0.4,0,15
vanilla,0.58,0.12121212121212122,16
multiple,0.38,0,16
vanilla,0.56,0.0967741935483871,17
multiple,0.46,0,17
vanilla,0.56,0.06666666666666667,18
multiple,0.4,0,18
vanilla,0.66,0.1951219512195122,19
multiple,0,0,19
vanilla,0.6,0,20
multiple,0.42,0,20
