method,power,fdp,seedB
vanilla,0.98,0.1694915254237288,1
multiple,0.98,0.0392156862745098,1
vanilla,0.96,0.1111111111111111,2
multiple,0.98,0.0392156862745098,2
vanilla,1,0.07407407407407407,3
multiple,0.98,0.0392156862745098,3
vanilla,0.96,0.21311475409836064,4
multiple,0.98,0.0392156862745098,4
vanilla,0.98,0.02,5
multiple,0.98,0.0392156862745098,5
vanilla,0.98,0.10909090909090909,6
multiple,0.98,0.0392156862745098,6
vanilla,0.98,0.14035087719298245,7
multiple,0.98,0.0392156862745098,7
vanilla,0.94,0.04081632653061224,8
multiple,0.98,0.0392156862745098,8
vanilla,1,0.13793103448275862,9
multiple,0.98,0.0392156862745098,9
vanilla,1,0.05660377358490566,10
multiple,0.98,0.0392156862745098,10
vanilla,1,0.12280701754385964,11
multiple,0.98,0.0392156862745098,11
vanilla,1,0.09090909090909091,12
multiple,0.98,0.0392156862745098,12
vanilla,1,0.16666666666666666,13
multiple,0.98,0.0392156862745098,13
vanilla,1,0.1935483870967742,14
multiple,0.98,0.0392156862745098,14
vanilla,1,0.12280701754385964,15
multiple,0.98,0.0392156862745098,15
vanilla,0.98,0.10909090909090909,16
multiple,0.98,0.0392156862745098,16
vanilla,0.96,0.058823529411764705,17
multiple,0.98,0.0392156862745098,17
vanilla,0.96,0.07692307692307693,18
multiple,0.98,0.0392156862745098,18
vanilla,0.94,0.04081632653061224,19
multiple,0.98,0.0392156862745098,19
vanilla,1,0.09090909090909091,20
multiple,0.98,0.0392156862745098,20
