method,power,fdp,seedB
vanilla,0.96,0.1724137931034483,1
multiple,1,0.038461538461538464,1
vanilla,0.98,0.09259259259259259,2
multiple,1,0.0196078431372549,2
vanilla,1,0.05660377358490566,3
multiple,1,0.0196078431372549,3
vanilla,0.94,0.06,4
multiple,1,0.0196078431372549,4
vanilla,0.98,0.09259259259259259,5
multiple,1,0.0196078431372549,5
vanilla,0.98,0.057692307692307696,6
multiple,1,0.038461538461538464,6
vanilla,0.88,0.022222222222222223,7
multiple,1,0.0196078431372549,7
vanilla,0.94,0,8
multiple,1,0.0196078431372549,8
vanilla,0.92,0.041666666666666664,9
multiple,1,0.0196078431372549,9
vanilla,1,0.0196078431372549,10
multiple,1,0.038461538461538464,10
vanilla,1,0.038461538461538464,11
multiple,1,0.0196078431372549,11
vanilla,0.94,0.04081632653061224,12
multiple,1,0.038461538461538464,12
vanilla,0.98,0.07547169811320754,13
multiple,1,0.0196078431372549,13
vanilla,0.98,0.15517241379310345,14
multiple,1,0.0196078431372549,14
vanilla,0.98,0.07547169811320754,15
multiple,1,0.038461538461538464,15
vanilla,0.98,0.0392156862745098,16
multiple,1,0.0196078431372549,16
vanilla,0.98,0.0392156862745098,17
multiple,1,0.038461538461538464,17
vanilla,0.98,0.1694915254237288,18
multiple,1,0.0196078431372549,18
vanilla,0.92,0.02127659574468085,19
multiple,1,0.0196078431372549,19
vanilla,0.98,0.09259259259259259,20
multiple,1,0.038461538461538464,20
