method,power,fdp,seedB
vanilla,0.86,0.12244897959183673,1
multiple,0.96,0.04,1
vanilla,0.88,0,2
multiple,0.96,0.04,2
vanilla,0.92,0.1320754716981132,3
multiple,0.94,0.06,3
vanilla,0.88,0.08333333333333333,4
multiple,0.94,0.04081632653061224,4
vanilla,0.92,0.19298245614035087,5
multiple,0.94,0.020833333333333332,5
vanilla,0.88,0.022222222222222223,6
multiple,0.92,0.041666666666666664,6
vanilla,0.92,0.1320754716981132,7
multiple,0.92,0.041666666666666664,7
vanilla,0.94,0.06,8
multiple,0.94,0.04081632653061224,8
vanilla,0.88,0.043478260869565216,9
multiple,0.94,0.020833333333333332,9
vanilla,0.96,0.058823529411764705,10
multiple,0.94,0.020833333333333332,10
vanilla,0.96,0.12727272727272726,11
multiple,0.94,0.04081632653061224,11
vanilla,0.9,0.18181818181818182,12
multiple,0.92,0.041666666666666664,12
vanilla,0.96,0.07692307692307693,13
multiple,0.94,0.06,13
vanilla,0.9,0.1346153846153846,14
multiple,0.92,0.02127659574468085,14
vanilla,0.96,0.2,15
multiple,0.94,0.04081632653061224,15
vanilla,0.94,0.22950819672131148,16
multiple,0.96,0.058823529411764705,16
vanilla,0.84,0.045454545454545456,17
multiple,0.92,0.02127659574468085,17
vanilla,0.8,0.024390243902439025,18
multiple,0.92,0.041666666666666664,18
vanilla,0.96,0.14285714285714285,19
multiple,0.92,0.041666666666666664,19
vanilla,0.98,0.2222222222222222,20
multiple,0.96,0.058823529411764705,20
