method,power,fdp,seedB
vanilla,0.46,0.23333333333333334,1
multiple,0,0,1
vanilla,0,0,2
multiple,0,0,2
vanilla,0.3,0.0625,3
multiple,0,0,3
vanilla,0.38,0.09523809523809523,4
multiple,0,0,4
vanilla,0.2,0,5
multiple,0,0,5
vanilla,0,0,6
multiple,0,0,6
vanilla,0.22,0.08333333333333333,7
multiple,0,0,7
vanilla,0.48,0.14285714285714285,8
multiple,0,0,8
vanilla,0.44,0.12,9
multiple,0,0,9
vanilla,0.3,0.0625,10
multiple,0,0,10
vanilla,0.22,0.08333333333333333,11
multiple,0,0,11
vanilla,0.5,0.24242424242424243,12
multiple,0,0,12
vanilla,0.32,0.1111111111111111,13
multiple,0,0,13
vanilla,0.2,0.09090909090909091,14
multiple,0,0,14
vanilla,0.46,0.14814814814814814,15
multiple,0,0,15
vanilla,0.42,0.125,16
multiple,0,0,16
vanilla,0.42,0.08695652173913043,17
multiple,0,0,17
vanilla,0.22,0.08333333333333333,18
multiple,0,0,18
vanilla,0,0,19
multiple,0,0,19
vanilla,0.24,0.07692307692307693,20
multiple,0,0,20
