method,power,fdp,seedB
vanilla,0.9,0.1509433962264151,1
multiple,0.98,0,1
vanilla,0.96,0.07692307692307693,2
multiple,0.98,0,2
vanilla,0.92,0.08,3
multiple,0.98,0,3
vanilla,0.94,0.16071428571428573,4
multiple,0.98,0.02,4
vanilla,0.98,0.15517241379310345,5
multiple,0.98,0,5
vanilla,0.96,0.14285714285714285,6
multiple,0.98,0.02,6
vanilla,0.86,0,7
multiple,0.98,0,7
vanilla,1,0.2537313432835821,8
multiple,0.98,0.02,8
vanilla,0.9,0.16666666666666666,9
multiple,0.98,0.0392156862745098,9
vanilla,0.96,0.12727272727272726,10
multiple,0.96,0,10
vanilla,0.96,0.1111111111111111,11
multiple,0.98,0,11
vanilla,0.96,0.14285714285714285,12
multiple,0.98,0.02,12
vanilla,0.96,0.1111111111111111,13
multiple,0.98,0.02,13
vanilla,0.98,0.09259259259259259,14
multiple,0.98,0.02,14
vanilla,0.98,0.3194444444444444,15
multiple,0.98,0,15
vanilla,0.94,0.11320754716981132,16
multiple,0.98,0,16
vanilla,0.94,0.12962962962962962,17
multiple,0.98,0,17
vanilla,0.96,0.12727272727272726,18
multiple,0.98,0,18
vanilla,0.96,0.09433962264150944,19
multiple,0.98,0,19
vanilla,0.96,0.07692307692307693,20
multiple,0.96,0,20
