method,power,fdp,seedB
vanilla,1,0.16666666666666666,1
multiple,1,0.038461538461538464,1
vanilla,1,0.20634920634920634,2
multiple,0.98,0.02,2
vanilla,0.98,0.14035087719298245,3
multiple,1,0.09090909090909091,3
vanilla,0.98,0.09259259259259259,4
multiple,1,0.038461538461538464,4
vanilla,0.96,0.058823529411764705,5
multiple,0.98,0.0392156862745098,5
vanilla,1,0.09090909090909091,6
multiple,1,0.038461538461538464,6
vanilla,0.98,0.20967741935483872,7
multiple,0.98,0.0392156862745098,7
vanilla,0.98,0.125,8
multiple,1,0.09090909090909091,8
vanilla,1,0.12280701754385964,9
multiple,1,0.05660377358490566,9
vanilla,0.94,0.06,10
multiple,1,0.05660377358490566,10
vanilla,0.96,0.058823529411764705,11
multiple,0.98,0.057692307692307696,11
vanilla,0.98,0.14035087719298245,12
multiple,1,0.0196078431372549,12
vanilla,0.98,0.10909090909090909,13
multiple,1,0.07407407407407407,13
vanilla,1,0.16666666666666666,14
multiple,1,0.09090909090909091,14
vanilla,0.98,0.07547169811320754,15
multiple,1,0.07407407407407407,15
vanilla,1,0.05660377358490566,16
multiple,0.98,0.0392156862745098,16
vanilla,1,0.09090909090909091,17
multiple,0.98,0.02,17
vanilla,1,0.1935483870967742,18
multiple,1,0.09090909090909091,18
vanilla,0.98,0.057692307692307696,19
multiple,1,0.05660377358490566,19
vanilla,0.96,0.14285714285714285,20
multiple,1,0.07407407407407407,20
