method,power,fdp,seedB
vanilla,0.6,0.09090909090909091,1
multiple,0.68,0.05555555555555555,1
vanilla,0.62,0.11428571428571428,2
multiple,0.5,0.07407407407407407,2
vanilla,0.52,0.07142857142857142,3
multiple,0.44,0.043478260869565216,3
vanilla,0.6,0.03225806451612903,4
multiple,0.46,0.041666666666666664,4
vanilla,0.68,0.22727272727272727,5
multiple,0.54,0.06896551724137931,5
vanilla,0.64,0.1111111111111111,6
multiple,0.52,0.07142857142857142,6
vanilla,0,0,7
multiple,0.62,0.06060606060606061,7
vanilla,0.58,0.09375,8
multiple,0.62,0.06060606060606061,8
vanilla,0.42,0.045454545454545456,9
multiple,0.52,0.07142857142857142,9
vanilla,0.54,0.06896551724137931,10
multiple,0.5,0.07407407407407407,10
vanilla,0.44,0.043478260869565216,11
multiple,0.46,0.041666666666666664,11
vanilla,0.6,0.11764705882352941,12
multiple,0.46,0.041666666666666664,12
vanilla,0.62,0.11428571428571428,13
multiple,0.56,0.06666666666666667,13
vanilla,0.64,0.1111111111111111,14
multiple,0.48,0.04,14
vanilla,0.72,0.18181818181818182,15
multiple,0.46,0.041666666666666664,15
vanilla,0.66,0.15384615384615385,16
multiple,0.62,0.06060606060606061,16
vanilla,0.62,0.11428571428571428,17
multiple,0.66,0.05714285714285714,17
vanilla,0.26,0,18
multiple,0.48,0.07692307692307693,18
vanilla,0.44,0.08333333333333333,19
multiple,0.62,0.06060606060606061,19
vanilla,0.26,0.07142857142857142,20
multiple,0.56,0.06666666666666667,20
