method,power,fdp,seedB
vanilla,0.6,0.0625,1
multiple,0.7,0.027777777777777776,1
vanilla,0.68,0.02857142857142857,2
multiple,0.7,0.027777777777777776,2
vanilla,0.72,0.1,3
multiple,0.7,0.027777777777777776,3
vanilla,0.84,0.08695652173913043,4
multiple,0.7,0.027777777777777776,4
vanilla,0.76,0.07317073170731707,5
multiple,0.7,0.027777777777777776,5
vanilla,0.86,0.1568627450980392,6
multiple,0.7,0.027777777777777776,6
vanilla,0.76,0.07317073170731707,7
multiple,0.7,0.027777777777777776,7
vanilla,0.84,0.17647058823529413,8
multiple,0.7,0.027777777777777776,8
vanilla,0.86,0.17307692307692307,9
multiple,0.7,0.027777777777777776,9
vanilla,0.82,0.18,10
multiple,0.7,0.027777777777777776,10
vanilla,0.78,0.15217391304347827,11
multiple,0.7,0.027777777777777776,11
vanilla,0.68,0.08108108108108109,12
multiple,0.7,0.027777777777777776,12
vanilla,0.66,0,13
multiple,0.7,0.027777777777777776,13
vanilla,0.78,0.09302325581395349,14
multiple,0.7,0.027777777777777776,14
vanilla,0.64,0.058823529411764705,15
multiple,0.7,0.027777777777777776,15
vanilla,0.74,0.0975609756097561,16
multiple,0.7,0.027777777777777776,16
vanilla,0.58,0.03333333333333333,17
multiple,0.7,0.027777777777777776,17
vanilla,0.66,0.08333333333333333,18
multiple,0.68,0.02857142857142857,18
vanilla,0.76,0.11627906976744186,19
multiple,0.68,0.02857142857142857,19
vanilla,0.82,0.18,20
multiple,0.7,0.027777777777777776,20
