method,power,fdp,seedB
vanilla,0.96,0.04,1
multiple,0.96,0.04,1
vanilla,1,0.13793103448275862,2
multiple,0.96,0.04,2
vanilla,0.96,0.09433962264150944,3
multiple,0.96,0.04,3
vanilla,0.96,0.058823529411764705,4
multiple,0.96,0.04,4
vanilla,0.96,0.058823529411764705,5
multiple,0.98,0.0392156862745098,5
vanilla,0.96,0.09433962264150944,6
multiple,0.96,0.04,6
vanilla,0.96,0.1111111111111111,7
multiple,0.98,0.0392156862745098,7
vanilla,0.92,0.041666666666666664,8
multiple,0.96,0.04,8
vanilla,1,0.10714285714285714,9
multiple,0.96,0.04,9
vanilla,0.98,0.0392156862745098,10
multiple,0.96,0.04,10
vanilla,0.94,0.04081632653061224,11
multiple,0.96,0.04,11
vanilla,0.98,0.09259259259259259,12
multiple,0.94,0.04081632653061224,12
vanilla,1,0.12280701754385964,13
multiple,0.96,0.04,13
vanilla,0.98,0.1694915254237288,14
multiple,0.96,0.04,14
vanilla,0.98,0.09259259259259259,15
multiple,0.96,0.04,15
vanilla,0.94,0.0784313725490196,16
multiple,0.96,0.04,16
vanilla,0.94,0.020833333333333332,17
multiple,0.96,0.04,17
vanilla,0.9,0.021739130434782608,18
multiple,0.96,0.04,18
vanilla,1,0.07407407407407407,19
multiple,0.96,0.04,19
vanilla,0.94,0.0784313725490196,20
multiple,0.96,0.04,20
