method,power,fdp,seedB
vanilla,0.9,0.1346153846153846,1
multiple,0.94,0.020833333333333332,1
vanilla,0.94,0.16071428571428573,2
multiple,0.94,0.04081632653061224,2
vanilla,0.94,0.17543859649122806,3
multiple,0.96,0.04,3
vanilla,0.84,0.06666666666666667,4
multiple,0.94,0.04081632653061224,4
vanilla,0.96,0.14285714285714285,5
multiple,0.96,0.04,5
vanilla,0.98,0.20967741935483872,6
multiple,0.96,0.04,6
vanilla,0.9,0.1509433962264151,7
multiple,0.94,0.04081632653061224,7
vanilla,0.9,0.1,8
multiple,0.94,0.020833333333333332,8
vanilla,0.86,0.14,9
multiple,0.94,0.04081632653061224,9
vanilla,0.96,0.1724137931034483,10
multiple,0.94,0.04081632653061224,10
vanilla,0.92,0.02127659574468085,11
multiple,0.94,0.04081632653061224,11
vanilla,0.94,0.12962962962962962,12
multiple,0.96,0.04,12
vanilla,0.96,0.1724137931034483,13
multiple,0.94,0.04081632653061224,13
vanilla,0.94,0.12962962962962962,14
multiple,0.94,0.04081632653061224,14
vanilla,0.94,0.14545454545454545,15
multiple,0.96,0.04,15
vanilla,0.82,0,16
multiple,0.96,0.04,16
vanilla,0.96,0.09433962264150944,17
multiple,0.94,0.04081632653061224,17
vanilla,0.86,0.044444444444444446,18
multiple,0.94,0.04081632653061224,18
vanilla,0.94,0.12962962962962962,19
multiple,0.94,0.04081632653061224,19
vanilla,0.94,0.0784313725490196,20
multiple,0.96,0.04,20
