method,power,fdp,seedB
vanilla,0.9,0.021739130434782608,1
multiple,0.98,0.02,1
vanilla,0.98,0.09259259259259259,2
multiple,0.96,0.02040816326530612,2
vanilla,0.96,0.02040816326530612,3
multiple,0.96,0.02040816326530612,3
vanilla,0.94,0.06,4
multiple,0.94,0.020833333333333332,4
vanilla,0.96,0.09433962264150944,5
multiple,0.96,0.02040816326530612,5
vanilla,0.96,0.058823529411764705,6
multiple,0.96,0.02040816326530612,6
vanilla,0.78,0,7
multiple,0.94,0.020833333333333332,7
vanilla,0.92,0.02127659574468085,8
multiple,0.98,0.02,8
vanilla,0.96,0.07692307692307693,9
multiple,0.98,0.02,9
vanilla,0.96,0.04,10
multiple,0.98,0.02,10
vanilla,0.9,0.021739130434782608,11
multiple,0.98,0.02,11
vanilla,0.8,0.024390243902439025,12
multiple,0.98,0.02,12
vanilla,0.92,0.02127659574468085,13
multiple,0.94,0.020833333333333332,13
vanilla,0.98,0.07547169811320754,14
multiple,0.9,0.021739130434782608,14
vanilla,0.98,0.10909090909090909,15
multiple,0.94,0.020833333333333332,15
vanilla,0.88,0.08333333333333333,16
multiple,0.94,0.020833333333333332,16
vanilla,0.8,0,17
multiple,0.98,0.02,17
vanilla,0.96,0.09433962264150944,18
multiple,0.94,0.020833333333333332,18
vanilla,0.88,0.022222222222222223,19
multiple,0.94,0.020833333333333332,19
vanilla,0.96,0.07692307692307693,20
multiple,0.96,0.02040816326530612,20
