method,power,fdp,seedB
vanilla,0.98,0.24615384615384617,1
multiple,0.98,0.0392156862745098,1
vanilla,0.96,0.058823529411764705,2
multiple,1,0.038461538461538464,2
vanilla,0.98,0.09259259259259259,3
multiple,1,0.05660377358490566,3
vanilla,0.98,0.09259259259259259,4
multiple,1,0.05660377358490566,4
vanilla,0.96,0.07692307692307693,5
multiple,0.98,0.0392156862745098,5
vanilla,0.94,0.09615384615384616,6
multiple,0.98,0.057692307692307696,6
vanilla,0.98,0.125,7
multiple,0.98,0.02,7
vanilla,1,0.15254237288135594,8
multiple,0.98,0.02,8
vanilla,1,0.2857142857142857,9
multiple,1,0.038461538461538464,9
vanilla,0.98,0.125,10
multiple,0.98,0.0392156862745098,10
vanilla,1,0.1935483870967742,11
multiple,1,0.07407407407407407,11
vanilla,0.94,0.11320754716981132,12
multiple,0.98,0.0392156862745098,12
vanilla,0.96,0.058823529411764705,13
multiple,1,0.038461538461538464,13
vanilla,1,0.15254237288135594,14
multiple,0.98,0.0392156862745098,14
vanilla,0.94,0.06,15
multiple,0.98,0.057692307692307696,15
vanilla,0.98,0.09259259259259259,16
multiple,0.98,0.02,16
vanilla,1,0.375,17
multiple,1,0.07407407407407407,17
vanilla,1,0.29577464788732394,18
multiple,0.98,0.0392156862745098,18
vanilla,1,0.12280701754385964,19
multiple,0.98,0.02,19
vanilla,0.98,0.20967741935483872,20
multiple,0.98,0.0392156862745098,20
