method,power,fdp,seedB
vanilla,0.54,0.1,1
multiple,0.42,0.045454545454545456,1
vanilla,0.62,0.06060606060606061,2
multiple,0.46,0.041666666666666664,2
vanilla,0.56,0.06666666666666667,3
multiple,0.46,0.041666666666666664,3
vanilla,0.4,0,4
multiple,0.44,0.043478260869565216,4
vanilla,0.7,0.16666666666666666,5
multiple,0.44,0.043478260869565216,5
vanilla,0.48,0.04,6
multiple,0.48,0.07692307692307693,6
vanilla,0.38,0.05,7
multiple,0.46,0.041666666666666664,7
vanilla,0.56,0.06666666666666667,8
multiple,0.46,0.08,8
vanilla,0.62,0.18421052631578946,9
multiple,0.46,0.041666666666666664,9
vanilla,0.5,0.13793103448275862,10
multiple,0.42,0,10
vanilla,0.72,0.14285714285714285,11
multiple,0.42,0.045454545454545456,11
vanilla,0.54,0.03571428571428571,12
multiple,0.42,0.08695652173913043,12
vanilla,0.6,0.11764705882352941,13
multiple,0.42,0,13
vanilla,0.42,0.08695652173913043,14
multiple,0.42,0.045454545454545456,14
vanilla,0.4,0.09090909090909091,15
multiple,0.46,0.08,15
vanilla,0.62,0.08823529411764706,16
multiple,0.44,0.043478260869565216,16
vanilla,0.44,0.043478260869565216,17
multiple,0.44,0.08333333333333333,17
vanilla,0.54,0.1,18
multiple,0.46,0.041666666666666664,18
vanilla,0.42,0.045454545454545456,19
multiple,0.46,0.08,19
vanilla,0.68,0.19047619047619047,20
multiple,0.44,0.08333333333333333,20
