method,power,fdp,seedB
vanilla,0.88,0.18518518518518517,1
multiple,0.72,0.02702702702702703,1
vanilla,0.88,0.30158730158730157,2
multiple,0.7,0,2
vanilla,0.9,0.3076923076923077,3
multiple,0.68,0,3
vanilla,0.48,0,4
multiple,0.68,0,4
vanilla,0.86,0.2037037037037037,5
multiple,0.62,0,5
vanilla,0.78,0.22,6
multiple,0.8,0,6
vanilla,0.84,0.08695652173913043,7
multiple,0.68,0,7
vanilla,0.88,0.13725490196078433,8
multiple,0.68,0,8
vanilla,0.62,0.06060606060606061,9
multiple,0.7,0,9
vanilla,0.86,0.21818181818181817,10
multiple,0.68,0,10
vanilla,0.76,0.11627906976744186,11
multiple,0.82,0.06818181818181818,11
vanilla,0.62,0,12
multiple,0.8,0.047619047619047616,12
vanilla,0.48,0,13
multiple,0.7,0.027777777777777776,13
vanilla,0.68,0.08108108108108109,14
multiple,0.7,0,14
vanilla,0.88,0.22807017543859648,15
multiple,0.66,0,15
vanilla,0.92,0.2459016393442623,16
multiple,0.7,0,16
vanilla,0.74,0.26,17
multiple,0.68,0,17
vanilla,0.74,0.0975609756097561,18
multiple,0.7,0,18
vanilla,0.88,0.2,19
multiple,0.7,0,19
vanilla,0.78,0.11363636363636363,20
multiple,0.66,0,20
