method,power,fdp,seedB
vanilla,1,0.07407407407407407,1
multiple,0.98,0.0392156862745098,1
vanilla,0.98,0.125,2
multiple,0.98,0.0392156862745098,2
vanilla,0.98,0.09259259259259259,3
multiple,0.96,0.04,3
vanilla,0.98,0.057692307692307696,4
multiple,0.98,0.0392156862745098,4
vanilla,0.96,0.12727272727272726,5
multiple,0.98,0.0392156862745098,5
vanilla,0.96,0.07692307692307693,6
multiple,0.98,0.0392156862745098,6
vanilla,0.94,0.04081632653061224,7
multiple,0.96,0.02040816326530612,7
vanilla,1,0.07407407407407407,8
multiple,1,0.038461538461538464,8
vanilla,0.96,0.2,9
multiple,0.96,0.04,9
vanilla,0.98,0.0392156862745098,10
multiple,0.98,0.02,10
vanilla,0.96,0.058823529411764705,11
multiple,0.96,0.02040816326530612,11
vanilla,1,0.12280701754385964,12
multiple,0.98,0.0392156862745098,12
vanilla,1,0.12280701754385964,13
multiple,1,0.038461538461538464,13
vanilla,0.94,0.06,14
multiple,1,0.038461538461538464,14
vanilla,0.96,0.04,15
multiple,0.98,0.0392156862745098,15
vanilla,0.98,0.09259259259259259,16
multiple,0.98,0.0392156862745098,16
vanilla,0.96,0.07692307692307693,17
multiple,0.98,0.0392156862745098,17
vanilla,0.98,0.14035087719298245,18
multiple,0.98,0.0392156862745098,18
vanilla,0.96,0.04,19
multiple,1,0.038461538461538464,19
vanilla,0.94,0.020833333333333332,20
multiple,0.98,0.0392156862745098,20
