method,power,fdp,seedB
vanilla,0.84,0.045454545454545456,1
multiple,0.84,0.045454545454545456,1
vanilla,0.82,0.046511627906976744,2
multiple,0.82,0.046511627906976744,2
vanilla,0.84,0.06666666666666667,3
multiple,0.82,0.046511627906976744,3
vanilla,0.82,0.046511627906976744,4
multiple,0.82,0.046511627906976744,4
vanilla,0.84,0,5
multiple,0.84,0.045454545454545456,5
vanilla,0.88,0.18518518518518517,6
multiple,0.8,0.047619047619047616,6
vanilla,0.84,0.08695652173913043,7
multiple,0.78,0.04878048780487805,7
vanilla,0.8,0.06976744186046512,8
multiple,0.84,0.045454545454545456,8
vanilla,0.86,0.044444444444444446,9
multiple,0.82,0.046511627906976744,9
vanilla,0.82,0.10869565217391304,10
multiple,0.84,0.045454545454545456,10
vanilla,0.82,0.06818181818181818,11
multiple,0.84,0.045454545454545456,11
vanilla,0.8,0.047619047619047616,12
multiple,0.8,0.047619047619047616,12
vanilla,0.86,0.12244897959183673,13
multiple,0.8,0.047619047619047616,13
vanilla,0.88,0.12,14
multiple,0.8,0.047619047619047616,14
vanilla,0.86,0.0851063829787234,15
multiple,0.8,0.047619047619047616,15
vanilla,0.78,0.04878048780487805,16
multiple,0.82,0.046511627906976744,16
vanilla,0.84,0.10638297872340426,17
multiple,0.84,0.045454545454545456,17
vanilla,0.8,0.047619047619047616,18
multiple,0.82,0.046511627906976744,18
vanilla,0.88,0.043478260869565216,19
multiple,0.82,0.046511627906976744,19
vanilla,0.92,0.1320754716981132,20
multiple,0.84,0.045454545454545456,20
