method,power,fdp,seedB
vanilla,0.98,0.125,1
multiple,0.96,0.058823529411764705,1
vanilla,0.84,0.045454545454545456,2
multiple,0.98,0.07547169811320754,2
vanilla,0.96,0.1111111111111111,3
multiple,0.98,0.057692307692307696,3
vanilla,0.98,0.234375,4
multiple,0.96,0.058823529411764705,4
vanilla,0.96,0.07692307692307693,5
multiple,0.98,0.07547169811320754,5
vanilla,0.92,0.061224489795918366,6
multiple,0.96,0.058823529411764705,6
vanilla,1,0.18032786885245902,7
multiple,0.98,0.057692307692307696,7
vanilla,0.96,0.15789473684210525,8
multiple,0.98,0.057692307692307696,8
vanilla,0.96,0.15789473684210525,9
multiple,0.98,0.07547169811320754,9
vanilla,0.98,0.125,10
multiple,0.98,0.057692307692307696,10
vanilla,1,0.16666666666666666,11
multiple,0.98,0.07547169811320754,11
vanilla,0.92,0.09803921568627451,12
multiple,0.98,0.057692307692307696,12
vanilla,0.98,0.2222222222222222,13
multiple,0.98,0.07547169811320754,13
vanilla,0.76,0.05,14
multiple,0.98,0.07547169811320754,14
vanilla,0.84,0.06666666666666667,15
multiple,0.98,0.07547169811320754,15
vanilla,0.94,0.09615384615384616,16
multiple,0.96,0.07692307692307693,16
vanilla,0.96,0.14285714285714285,17
multiple,0.98,0.09259259259259259,17
vanilla,0.94,0.06,18
multiple,0.98,0.057692307692307696,18
vanilla,0.9,0.0425531914893617,19
multiple,0.96,0.058823529411764705,19
vanilla,0.98,0.07547169811320754,20
multiple,0.98,0.07547169811320754,20
