method,power,fdp,seedB
vanilla,0.9,0.1509433962264151,1
multiple,0.62,0,1
vanilla,0.86,0.12244897959183673,2
multiple,0.68,0,2
vanilla,0.48,0,3
multiple,0.62,0,3
vanilla,0.9,0.1346153846153846,4
multiple,0.72,0,4
vanilla,0.7,0.027777777777777776,5
multiple,0.64,0,5
vanilla,0.86,0.1568627450980392,6
multiple,0.6,0,6
vanilla,0.8,0.1111111111111111,7
multiple,0.72,0,7
vanilla,0.66,0,8
multiple,0.68,0,8
vanilla,0.72,0.02702702702702703,9
multiple,0.6,0,9
vanilla,0.76,0.05,10
multiple,0.72,0,10
vanilla,0.66,0.029411764705882353,11
multiple,0.66,0,11
vanilla,0.8,0.047619047619047616,12
multiple,0.7,0,12
vanilla,0.78,0.09302325581395349,13
multiple,0.62,0,13
vanilla,0.6,0.03225806451612903,14
multiple,0.68,0,14
vanilla,0.74,0.075,15
multiple,0.7,0,15
vanilla,0.72,0.05263157894736842,16
multiple,0.44,0,16
vanilla,0.72,0.05263157894736842,17
multiple,0.64,0,17
vanilla,0.64,0,18
multiple,0.68,0,18
vanilla,0.88,0.12,19
multiple,0.64,0,19
vanilla,0.76,0.07317073170731707,20
multiple,0.6,0,20
