method,power,fdp,seedB
vanilla,0.98,0.07547169811320754,1
multiple,0.96,0.058823529411764705,1
vanilla,0.96,0.1111111111111111,2
multiple,0.96,0.058823529411764705,2
vanilla,0.96,0.07692307692307693,3
multiple,0.96,0.058823529411764705,3
vanilla,0.98,0.125,4
multiple,0.96,0.058823529411764705,4
vanilla,0.96,0.12727272727272726,5
multiple,0.96,0.058823529411764705,5
vanilla,0.96,0.07692307692307693,6
multiple,0.96,0.058823529411764705,6
vanilla,0.94,0.0784313725490196,7
multiple,0.98,0.057692307692307696,7
vanilla,0.94,0.04081632653061224,8
multiple,0.98,0.057692307692307696,8
vanilla,0.92,0.11538461538461539,9
multiple,0.96,0.058823529411764705,9
vanilla,0.96,0.09433962264150944,10
multiple,0.96,0.058823529411764705,10
vanilla,0.96,0.1111111111111111,11
multiple,0.96,0.058823529411764705,11
vanilla,1,0.15254237288135594,12
multiple,0.98,0.057692307692307696,12
vanilla,0.94,0.0784313725490196,13
multiple,0.96,0.07692307692307693,13
vanilla,0.98,0.0392156862745098,14
multiple,0.96,0.058823529411764705,14
vanilla,0.98,0.15517241379310345,15
multiple,0.96,0.058823529411764705,15
vanilla,0.94,0.0784313725490196,16
multiple,0.96,0.058823529411764705,16
vanilla,0.96,0.058823529411764705,17
multiple,0.96,0.058823529411764705,17
vanilla,0.96,0.14285714285714285,18
multiple,0.96,0.058823529411764705,18
vanilla,1,0.15254237288135594,19
multiple,0.96,0.058823529411764705,19
vanilla,0.92,0.09803921568627451,20
multiple,0.96,0.058823529411764705,20
