method,power,fdp,seedB
vanilla,1,0.20634920634920634,1
multiple,1,0.038461538461538464,1
vanilla,1,0.1935483870967742,2
multiple,1,0.038461538461538464,2
vanilla,1,0.07407407407407407,3
multiple,1,0.038461538461538464,3
vanilla,1,0.09090909090909091,4
multiple,1,0.038461538461538464,4
vanilla,1,0.10714285714285714,5
multiple,1,0.038461538461538464,5
vanilla,1,0.07407407407407407,6
multiple,1,0.038461538461538464,6
vanilla,0.94,0.020833333333333332,7
multiple,1,0.0196078431372549,7
vanilla,1,0.038461538461538464,8
multiple,1,0.038461538461538464,8
vanilla,0.98,0.07547169811320754,9
multiple,1,0.038461538461538464,9
vanilla,0.98,0.3,10
multiple,1,0.038461538461538464,10
vanilla,1,0.038461538461538464,11
multiple,1,0.038461538461538464,11
vanilla,1,0.12280701754385964,12
multiple,1,0.038461538461538464,12
vanilla,0.98,0.10909090909090909,13
multiple,1,0.038461538461538464,13
vanilla,1,0.07407407407407407,14
multiple,1,0.038461538461538464,14
vanilla,0.98,0.125,15
multiple,1,0.038461538461538464,15
vanilla,0.98,0.14035087719298245,16
multiple,1,0.038461538461538464,16
vanilla,1,0.10714285714285714,17
multiple,1,0.038461538461538464,17
vanilla,1,0.05660377358490566,18
multiple,1,0.038461538461538464,18
vanilla,1,0.10714285714285714,19
multiple,1,0.038461538461538464,19
vanilla,0.98,0.07547169811320754,20
multiple,1,0.038461538461538464,20
