method,power,fdp,seedB
vanilla,0.98,0.15517241379310345,1
multiple,0.98,0,1
vanilla,0.92,0.08,2
multiple,0.96,0,2
vanilla,0.98,0.09259259259259259,3
multiple,0.98,0,3
vanilla,0.94,0.0784313725490196,4
multiple,0.98,0,4
vanilla,0.96,0.09433962264150944,5
multiple,0.98,0,5
vanilla,0.96,0.02040816326530612,6
multiple,0.98,0,6
vanilla,0.96,0.058823529411764705,7
multiple,0.98,0,7
vanilla,0.96,0.09433962264150944,8
multiple,0.98,0,8
vanilla,0.96,0.058823529411764705,9
multiple,0.98,0.02,9
vanilla,0.98,0,10
multiple,0.98,0,10
vanilla,0.9,0.1346153846153846,11
multiple,0.98,0,11
vanilla,0.94,0.0784313725490196,12
multiple,0.96,0,12
vanilla,0.96,0.07692307692307693,13
multiple,0.98,0,13
vanilla,0.96,0.058823529411764705,14
multiple,0.96,0,14
vanilla,0.96,0.07692307692307693,15
multiple,0.96,0,15
vanilla,0.96,0.14285714285714285,16
multiple,0.98,0,16
vanilla,0.94,0.06,17
multiple,0.96,0,17
vanilla,0.96,0.058823529411764705,18
multiple,0.98,0,18
vanilla,0.96,0.02040816326530612,19
multiple,0.98,0,19
vanilla,0.88,0,20
multiple,0.98,0,20
