method,power,fdp,seedB
vanilla,0.94,0.11320754716981132,1
multiple,0.9,0.0625,1
vanilla,0.98,0.19672131147540983,2
multiple,0.9,0.0625,2
vanilla,0.92,0.1320754716981132,3
multiple,0.9,0.0625,3
vanilla,0.94,0.06,4
multiple,0.9,0.0425531914893617,4
vanilla,0.96,0.12727272727272726,5
multiple,0.9,0.0425531914893617,5
vanilla,0.94,0.06,6
multiple,0.9,0.0425531914893617,6
vanilla,0.96,0.21311475409836064,7
multiple,0.9,0.0425531914893617,7
vanilla,0.98,0.14035087719298245,8
multiple,0.9,0.0425531914893617,8
vanilla,0.98,0.14035087719298245,9
multiple,0.9,0.08163265306122448,9
vanilla,0.94,0.12962962962962962,10
multiple,0.9,0.0425531914893617,10
vanilla,0.88,0.13725490196078433,11
multiple,0.9,0.0425531914893617,11
vanilla,0.88,0.12,12
multiple,0.9,0.0425531914893617,12
vanilla,0.96,0.2,13
multiple,0.9,0.0425531914893617,13
vanilla,0.96,0.15789473684210525,14
multiple,0.9,0.0625,14
vanilla,0.96,0.09433962264150944,15
multiple,0.9,0.0625,15
vanilla,0.86,0.06521739130434782,16
multiple,0.9,0.0425531914893617,16
vanilla,0.9,0.11764705882352941,17
multiple,0.92,0.08,17
vanilla,0.94,0.09615384615384616,18
multiple,0.9,0.0625,18
vanilla,0.92,0.14814814814814814,19
multiple,0.9,0.0425531914893617,19
vanilla,0.94,0.11320754716981132,20
multiple,0.9,0.0425531914893617,20
