method,power,fdp,seedB
vanilla,0,0,1
multiple,0,0,1
vanilla,0.5,0.1935483870967742,2
multiple,0,0,2
vanilla,0.38,0.09523809523809523,3
multiple,0,0,3
vanilla,0.46,0.20689655172413793,4
multiple,0,0,4
vanilla,0.36,0.21739130434782608,5
multiple,0,0,5
vanilla,0.22,0.08333333333333333,6
multiple,0,0,6
vanilla,0.26,0,7
multiple,0,0,7
vanilla,0.56,0.2222222222222222,8
multiple,0,0,8
vanilla,0.46,0.23333333333333334,9
multiple,0,0,9
vanilla,0.34,0.19047619047619047,10
multiple,0,0,10
vanilla,0.24,0,11
multiple,0,0,11
vanilla,0.26,0.07142857142857142,12
multiple,0,0,12
vanilla,0.28,0,13
multiple,0,0,13
vanilla,0,0,14
multiple,0,0,14
vanilla,0.3,0.0625,15
multiple,0,0,15
vanilla,0.46,0.11538461538461539,16
multiple,0,0,16
vanilla,0.5,0.16666666666666666,17
multiple,0,0,17
vanilla,0.42,0.16,18
multiple,0,0,18
vanilla,0.28,0.125,19
multiple,0,0,19
vanilla,0.2,0.09090909090909091,20
multiple,0,0,20
