method,power,fdp,seedB
vanilla,0.96,0.1724137931034483,1
multiple,0.92,0,1
vanilla,0.72,0,2
multiple,0.92,0,2
vanilla,0.92,0.08,3
multiple,0.92,0,3
vanilla,0.88,0.022222222222222223,4
multiple,0.9,0.021739130434782608,4
vanilla,0.9,0.021739130434782608,5
multiple,0.9,0,5
vanilla,0.92,0.041666666666666664,6
multiple,0.9,0,6
vanilla,0.88,0.06382978723404255,7
multiple,0.92,0,7
vanilla,0.9,0.08163265306122448,8
multiple,0.9,0,8
vanilla,0.82,0.046511627906976744,9
multiple,0.88,0,9
vanilla,0.9,0,10
multiple,0.92,0,10
vanilla,0.86,0.022727272727272728,11
multiple,0.92,0,11
vanilla,0.9,0.0625,12
multiple,0.92,0,12
vanilla,0.86,0.06521739130434782,13
multiple,0.92,0.02127659574468085,13
vanilla,0.9,0.0425531914893617,14
multiple,0.9,0.021739130434782608,14
vanilla,0.86,0,15
multiple,0.9,0,15
vanilla,0.9,0.0625,16
multiple,0.88,0,16
vanilla,0.94,0.11320754716981132,17
multiple,0.9,0,17
vanilla,0.84,0.045454545454545456,18
multiple,0.9,0,18
vanilla,0.86,0.06521739130434782,19
multiple,0.92,0.02127659574468085,19
vanilla,0.84,0,20
multiple,0.9,0,20
