method,power,fdp,seedB
vanilla,0.88,0.06382978723404255,1
multiple,0.92,0.02127659574468085,1
vanilla,0.96,0.21311475409836064,2
multiple,0.88,0.022222222222222223,2
vanilla,0.92,0.14814814814814814,3
multiple,0.9,0.021739130434782608,3
vanilla,0.84,0,4
multiple,0.86,0.022727272727272728,4
vanilla,0.82,0,5
multiple,0.86,0.022727272727272728,5
vanilla,0.92,0.11538461538461539,6
multiple,0.88,0.022222222222222223,6
vanilla,0.9,0.1509433962264151,7
multiple,0.86,0.022727272727272728,7
vanilla,0.9,0.021739130434782608,8
multiple,0.92,0.02127659574468085,8
vanilla,0.9,0.11764705882352941,9
multiple,0.9,0.021739130434782608,9
vanilla,0.94,0.09615384615384616,10
multiple,0.88,0.022222222222222223,10
vanilla,0.9,0.16666666666666666,11
multiple,0.9,0.021739130434782608,11
vanilla,0.88,0.06382978723404255,12
multiple,0.88,0.022222222222222223,12
vanilla,0.96,0.12727272727272726,13
multiple,0.92,0.02127659574468085,13
vanilla,0.9,0.1509433962264151,14
multiple,0.92,0.02127659574468085,14
vanilla,0.9,0.11764705882352941,15
multiple,0.88,0.022222222222222223,15
vanilla,0.62,0,16
multiple,0.88,0.022222222222222223,16
vanilla,0.94,0.14545454545454545,17
multiple,0.88,0.022222222222222223,17
vanilla,0.84,0.023255813953488372,18
multiple,0.9,0.021739130434782608,18
vanilla,0.9,0.25,19
multiple,0.9,0.021739130434782608,19
vanilla,0.9,0.021739130434782608,20
multiple,0.88,0.022222222222222223,20
