method,power,fdp,seedB
vanilla,0.96,0.09433962264150944,1
multiple,0.98,0,1
vanilla,1,0.09090909090909091,2
multiple,0.98,0,2
vanilla,1,0,3
multiple,0.98,0,3
vanilla,0.98,0,4
multiple,0.98,0,4
vanilla,1,0.038461538461538464,5
multiple,0.98,0.02,5
vanilla,0.94,0,6
multiple,0.98,0,6
vanilla,1,0.09090909090909091,7
multiple,1,0,7
vanilla,0.96,0.02040816326530612,8
multiple,0.98,0,8
vanilla,0.98,0.07547169811320754,9
multiple,0.98,0,9
vanilla,0.94,0.04081632653061224,10
multiple,0.98,0,10
vanilla,1,0.09090909090909091,11
multiple,1,0,11
vanilla,0.96,0,12
multiple,1,0,12
vanilla,0.98,0.02,13
multiple,0.98,0,13
vanilla,0.96,0.07692307692307693,14
multiple,1,0,14
vanilla,0.92,0.02127659574468085,15
multiple,0.98,0,15
vanilla,0.92,0.02127659574468085,16
multiple,0.98,0,16
vanilla,1,0.07407407407407407,17
multiple,0.98,0,17
vanilla,0.98,0.0392156862745098,18
multiple,0.98,0,18
vanilla,1,0.07407407407407407,19
multiple,0.98,0,19
vanilla,0.98,0.07547169811320754,20
multiple,0.98,0,20
