method,power,fdp,seedB
vanilla,0.84,0.17647058823529413,1
multiple,0.86,0.022727272727272728,1
vanilla,0.8,0,2
multiple,0.86,0.022727272727272728,2
vanilla,0.8,0,3
multiple,0.84,0.023255813953488372,3
vanilla,0.9,0.16666666666666666,4
multiple,0.86,0.022727272727272728,4
vanilla,0.78,0.025,5
multiple,0.82,0.023809523809523808,5
vanilla,0.88,0.043478260869565216,6
multiple,0.84,0.023255813953488372,6
vanilla,0.84,0.023255813953488372,7
multiple,0.84,0.023255813953488372,7
vanilla,0.96,0.15789473684210525,8
multiple,0.82,0.023809523809523808,8
vanilla,0.78,0,9
multiple,0.84,0.023255813953488372,9
vanilla,0.86,0.1568627450980392,10
multiple,0.86,0.022727272727272728,10
vanilla,0.78,0,11
multiple,0.84,0.023255813953488372,11
vanilla,0.86,0.0851063829787234,12
multiple,0.84,0.023255813953488372,12
vanilla,0.88,0.043478260869565216,13
multiple,0.82,0.023809523809523808,13
vanilla,0.92,0.22033898305084745,14
multiple,0.86,0.022727272727272728,14
vanilla,0.88,0.06382978723404255,15
multiple,0.86,0.022727272727272728,15
vanilla,0.86,0.044444444444444446,16
multiple,0.84,0.023255813953488372,16
vanilla,0.9,0.021739130434782608,17
multiple,0.84,0.023255813953488372,17
vanilla,0.92,0.11538461538461539,18
multiple,0.86,0.022727272727272728,18
vanilla,0.86,0.06521739130434782,19
multiple,0.86,0.022727272727272728,19
vanilla,0.9,0.1,20
multiple,0.86,0.022727272727272728,20
