method,power,fdp,seedB
vanilla,1,0.24242424242424243,1
multiple,0.98,0.07547169811320754,1
vanilla,0.94,0.0784313725490196,2
multiple,0.98,0.057692307692307696,2
vanilla,1,0.18032786885245902,3
multiple,0.98,0.057692307692307696,3
vanilla,1,0.18032786885245902,4
multiple,0.98,0.057692307692307696,4
vanilla,0.96,0.15789473684210525,5
multiple,0.98,0.0392156862745098,5
vanilla,1,0.15254237288135594,6
multiple,0.98,0.057692307692307696,6
vanilla,1,0.21875,7
multiple,0.98,0.0392156862745098,7
vanilla,0.98,0.234375,8
multiple,0.98,0.0392156862745098,8
vanilla,0.98,0.1694915254237288,9
multiple,0.98,0.0392156862745098,9
vanilla,0.98,0.19672131147540983,10
multiple,0.98,0.057692307692307696,10
vanilla,1,0.24242424242424243,11
multiple,0.98,0.0392156862745098,11
vanilla,1,0.21875,12
multiple,0.98,0.0392156862745098,12
vanilla,1,0.18032786885245902,13
multiple,0.98,0.0392156862745098,13
vanilla,0.96,0.2,14
multiple,0.98,0.07547169811320754,14
vanilla,0.98,0.1694915254237288,15
multiple,0.98,0.057692307692307696,15
vanilla,0.98,0.20967741935483872,16
multiple,0.98,0.057692307692307696,16
vanilla,0.96,0.14285714285714285,17
multiple,0.98,0.0392156862745098,17
vanilla,1,0.18032786885245902,18
multiple,0.98,0.0392156862745098,18
vanilla,1,0.2753623188405797,19
multiple,0.98,0.0392156862745098,19
vanilla,0.98,0.19672131147540983,20
multiple,0.98,0.057692307692307696,20
