method,power,fdp,seedB
vanilla,0.92,0.08,1
multiple,0.9,0.0425531914893617,1
vanilla,0.94,0.11320754716981132,2
multiple,0.92,0.041666666666666664,2
vanilla,0.7,0.027777777777777776,3
multiple,0.92,0.041666666666666664,3
vanilla,0.9,0.0425531914893617,4
multiple,0.92,0.041666666666666664,4
vanilla,0.86,0.022727272727272728,5
multiple,0.9,0.0425531914893617,5
vanilla,0.94,0.0784313725490196,6
multiple,0.9,0.0425531914893617,6
vanilla,0.84,0.08695652173913043,7
multiple,0.9,0.0425531914893617,7
vanilla,0.96,0.12727272727272726,8
multiple,0.9,0.0425531914893617,8
vanilla,0.94,0.16071428571428573,9
multiple,0.92,0.041666666666666664,9
vanilla,0.94,0.1896551724137931,10
multiple,0.92,0.041666666666666664,10
vanilla,0.92,0.09803921568627451,11
multiple,0.92,0.041666666666666664,11
vanilla,0.86,0.06521739130434782,12
multiple,0.9,0.0425531914893617,12
vanilla,0.94,0.06,13
multiple,0.9,0.0425531914893617,13
vanilla,0.9,0.11764705882352941,14
multiple,0.9,0.021739130434782608,14
vanilla,0.94,0.09615384615384616,15
multiple,0.9,0.0425531914893617,15
vanilla,1,0.1935483870967742,16
multiple,0.92,0.041666666666666664,16
vanilla,0.9,0.1,17
multiple,0.9,0.0425531914893617,17
vanilla,0.92,0.08,18
multiple,0.9,0.0425531914893617,18
vanilla,0.9,0.1,19
multiple,0.9,0.0425531914893617,19
vanilla,0.94,0.0784313725490196,20
multiple,0.9,0.0425531914893617,20
