method,power,fdp,seedB
vanilla,0.84,0.06666666666666667,1
multiple,0.76,0.02564102564102564,1
vanilla,0.78,0.025,2
multiple,0.78,0.025,2
vanilla,0.86,0.022727272727272728,3
multiple,0.7,0.027777777777777776,3
vanilla,0.76,0.09523809523809523,4
multiple,0.78,0.025,4
vanilla,0.78,0.04878048780487805,5
multiple,0.78,0.025,5
vanilla,0.62,0,6
multiple,0.78,0.025,6
vanilla,0.84,0.10638297872340426,7
multiple,0.76,0.02564102564102564,7
vanilla,0.82,0.023809523809523808,8
multiple,0.78,0.025,8
vanilla,0.96,0.25,9
multiple,0.72,0,9
vanilla,0.88,0.12,10
multiple,0.68,0,10
vanilla,0.74,0.02631578947368421,11
multiple,0.7,0,11
vanilla,0.86,0.06521739130434782,12
multiple,0.78,0.025,12
vanilla,0.86,0.12244897959183673,13
multiple,0.78,0.025,13
vanilla,0.74,0.05128205128205128,14
multiple,0.78,0.025,14
vanilla,0.82,0.023809523809523808,15
multiple,0.78,0.025,15
vanilla,0.78,0.025,16
multiple,0.76,0.02564102564102564,16
vanilla,0.78,0.07142857142857142,17
multiple,0.76,0,17
vanilla,0.82,0,18
multiple,0.78,0.025,18
vanilla,0.7,0.027777777777777776,19
multiple,0.8,0.024390243902439025,19
vanilla,0.88,0.043478260869565216,20
multiple,0.78,0,20
