method,power,fdp,seedB
vanilla,0.96,0.07692307692307693,1
multiple,0.94,0.06,1
vanilla,0.94,0.09615384615384616,2
multiple,0.94,0.04081632653061224,2
vanilla,0.94,0.06,3
multiple,0.96,0.058823529411764705,3
vanilla,0.96,0.14285714285714285,4
multiple,0.94,0.04081632653061224,4
vanilla,0.88,0.043478260869565216,5
multiple,0.94,0.04081632653061224,5
vanilla,0.88,0.043478260869565216,6
multiple,0.94,0.04081632653061224,6
vanilla,0.96,0.058823529411764705,7
multiple,0.94,0.04081632653061224,7
vanilla,0.94,0.0784313725490196,8
multiple,0.94,0.06,8
vanilla,0.92,0.061224489795918366,9
multiple,0.96,0.04,9
vanilla,0.76,0.02564102564102564,10
multiple,0.94,0.04081632653061224,10
vanilla,0.94,0.09615384615384616,11
multiple,0.94,0.04081632653061224,11
vanilla,0.96,0.04,12
multiple,0.94,0.04081632653061224,12
vanilla,0.88,0.06382978723404255,13
multiple,0.96,0.058823529411764705,13
vanilla,0.96,0.1111111111111111,14
multiple,0.94,0.04081632653061224,14
vanilla,0.98,0.09259259259259259,15
multiple,0.94,0.04081632653061224,15
vanilla,0.94,0.11320754716981132,16
multiple,0.94,0.04081632653061224,16
vanilla,0.94,0.0784313725490196,17
multiple,0.94,0.04081632653061224,17
vanilla,0.96,0.058823529411764705,18
multiple,0.94,0.04081632653061224,18
vanilla,0.94,0.06,19
multiple,0.94,0.06,19
vanilla,0.9,0.0425531914893617,20
multiple,0.94,0.06,20
