method,power,fdp,seedB
vanilla,0.86,0.25862068965517243,1
multiple,0.74,0.02631578947368421,1
vanilla,0.56,0.034482758620689655,2
multiple,0.7,0.027777777777777776,2
vanilla,0.78,0.025,3
multiple,0.72,0.02702702702702703,3
vanilla,0.74,0.02631578947368421,4
multiple,0.7,0.027777777777777776,4
vanilla,0.8,0.13043478260869565,5
multiple,0.68,0.02857142857142857,5
vanilla,0.66,0.029411764705882353,6
multiple,0.68,0.02857142857142857,6
vanilla,0.82,0.06818181818181818,7
multiple,0.7,0.027777777777777776,7
vanilla,0.78,0.07142857142857142,8
multiple,0.7,0.027777777777777776,8
vanilla,0.76,0.07317073170731707,9
multiple,0.68,0.02857142857142857,9
vanilla,0.8,0.024390243902439025,10
multiple,0.68,0.02857142857142857,10
vanilla,0.8,0.09090909090909091,11
multiple,0.72,0.02702702702702703,11
vanilla,0.76,0.07317073170731707,12
multiple,0.74,0.02631578947368421,12
vanilla,0.78,0.025,13
multiple,0.7,0.027777777777777776,13
vanilla,0.74,0.02631578947368421,14
multiple,0.7,0.027777777777777776,14
vanilla,0.74,0.05128205128205128,15
multiple,0.68,0.02857142857142857,15
vanilla,0.7,0.027777777777777776,16
multiple,0.7,0.027777777777777776,16
vanilla,0.54,0.03571428571428571,17
multiple,0.68,0.02857142857142857,17
vanilla,0.78,0.025,18
multiple,0.72,0.02702702702702703,18
vanilla,0.78,0.025,19
multiple,0.7,0.027777777777777776,19
vanilla,0.78,0.11363636363636363,20
multiple,0.68,0.02857142857142857,20
