method,power,fdp,seedB
vanilla,0.9,0.0625,1
multiple,0.9,0,1
vanilla,0.9,0.0625,2
multiple,0.92,0.041666666666666664,2
vanilla,0.88,0.06382978723404255,3
multiple,0.92,0.041666666666666664,3
vanilla,0.88,0.022222222222222223,4
multiple,0.9,0,4
vanilla,0.92,0.09803921568627451,5
multiple,0.92,0,5
vanilla,0.92,0.1320754716981132,6
multiple,0.92,0.041666666666666664,6
vanilla,0.88,0.10204081632653061,7
multiple,0.9,0.021739130434782608,7
vanilla,0.86,0.022727272727272728,8
multiple,0.92,0,8
vanilla,0.88,0.12,9
multiple,0.92,0.041666666666666664,9
vanilla,0.88,0.06382978723404255,10
multiple,0.92,0,10
vanilla,0.94,0.0784313725490196,11
multiple,0.92,0,11
vanilla,0.9,0.0425531914893617,12
multiple,0.92,0.041666666666666664,12
vanilla,0.9,0.1,13
multiple,0.92,0.041666666666666664,13
vanilla,0.94,0.06,14
multiple,0.9,0.021739130434782608,14
vanilla,0.94,0.0784313725490196,15
multiple,0.92,0.02127659574468085,15
vanilla,0.82,0.046511627906976744,16
multiple,0.92,0.041666666666666664,16
vanilla,0.92,0.11538461538461539,17
multiple,0.92,0.041666666666666664,17
vanilla,0.84,0.023255813953488372,18
multiple,0.9,0.021739130434782608,18
vanilla,0.88,0.06382978723404255,19
multiple,0.92,0.041666666666666664,19
vanilla,0.82,0.023809523809523808,20
multiple,0.92,0.041666666666666664,20
