method,power,fdp,seedB
vanilla,0.92,0.041666666666666664,1
multiple,0.9,0.0425531914893617,1
vanilla,0.96,0.09433962264150944,2
multiple,0.9,0.0425531914893617,2
vanilla,0.88,0.08333333333333333,3
multiple,0.9,0.0425531914893617,3
vanilla,0.84,0.045454545454545456,4
multiple,0.9,0.0425531914893617,4
vanilla,0.9,0.0625,5
multiple,0.92,0.041666666666666664,5
vanilla,0.94,0.11320754716981132,6
multiple,0.9,0.0425531914893617,6
vanilla,0.92,0.09803921568627451,7
multiple,0.9,0.0425531914893617,7
vanilla,0.88,0.06382978723404255,8
multiple,0.9,0.0425531914893617,8
vanilla,0.9,0.0625,9
multiple,0.9,0.0425531914893617,9
vanilla,0.82,0.046511627906976744,10
multiple,0.9,0.0425531914893617,10
vanilla,0.82,0.06818181818181818,11
multiple,0.9,0.0425531914893617,11
vanilla,0.88,0.10204081632653061,12
multiple,0.9,0.0425531914893617,12
vanilla,0.86,0.0851063829787234,13
multiple,0.9,0.0425531914893617,13
vanilla,0.92,0.08,14
multiple,0.88,0.043478260869565216,14
vanilla,0.9,0.0625,15
multiple,0.9,0.0425531914893617,15
vanilla,0.94,0.11320754716981132,16
multiple,0.9,0.0425531914893617,16
vanilla,0.96,0.1864406779661017,17
multiple,0.9,0.0425531914893617,17
vanilla,0.9,0.1509433962264151,18
multiple,0.9,0.0425531914893617,18
vanilla,0.9,0.08163265306122448,19
multiple,0.88,0.06382978723404255,19
vanilla,0.9,0.1,20
multiple,0.9,0.0425531914893617,20
