method,power,fdp,seedB
vanilla,0.74,0.075,1
multiple,0.72,0,1
vanilla,0.58,0.03333333333333333,2
multiple,0.66,0,2
vanilla,0.94,0.16071428571428573,3
multiple,0.8,0,3
vanilla,0.68,0.05555555555555555,4
multiple,0.7,0,4
vanilla,0.6,0,5
multiple,0.8,0,5
vanilla,0.76,0.02564102564102564,6
multiple,0.76,0,6
vanilla,0.8,0.09090909090909091,7
multiple,0.62,0,7
vanilla,0.88,0.22807017543859648,8
multiple,0.84,0,8
vanilla,0.84,0.023255813953488372,9
multiple,0.84,0,9
vanilla,0.88,0.16981132075471697,10
multiple,0.78,0,10
vanilla,0.86,0.14,11
multiple,0.82,0.023809523809523808,11
vanilla,0.78,0.04878048780487805,12
multiple,0.8,0,12
vanilla,0.9,0.18181818181818182,13
multiple,0.84,0,13
vanilla,0.72,0,14
multiple,0.78,0,14
vanilla,0.84,0.08695652173913043,15
multiple,0.82,0,15
vanilla,0.86,0.2037037037037037,16
multiple,0.8,0,16
vanilla,0.84,0.10638297872340426,17
multiple,0.6,0,17
vanilla,0.9,0.0625,18
multiple,0.72,0,18
vanilla,0.96,0.22580645161290322,19
multiple,0.8,0,19
vanilla,0.66,0.029411764705882353,20
multiple,0.8,0,20
