method,power,fdp,seedB
vanilla,0.94,0.11320754716981132,1
multiple,0.96,0.04,1
vanilla,0.88,0.06382978723404255,2
multiple,0.96,0.058823529411764705,2
vanilla,0.98,0.07547169811320754,3
multiple,0.94,0.06,3
vanilla,0.84,0.045454545454545456,4
multiple,0.94,0.04081632653061224,4
vanilla,0.94,0.09615384615384616,5
multiple,0.96,0.058823529411764705,5
vanilla,0.98,0.02,6
multiple,0.94,0.020833333333333332,6
vanilla,0.86,0.022727272727272728,7
multiple,0.92,0.041666666666666664,7
vanilla,0.92,0.09803921568627451,8
multiple,0.94,0.04081632653061224,8
vanilla,0.94,0.06,9
multiple,0.96,0.04,9
vanilla,0.96,0.058823529411764705,10
multiple,0.96,0.04,10
vanilla,0.98,0.10909090909090909,11
multiple,0.92,0.041666666666666664,11
vanilla,0.88,0.06382978723404255,12
multiple,0.92,0.041666666666666664,12
vanilla,0.98,0.07547169811320754,13
multiple,0.96,0.058823529411764705,13
vanilla,0.98,0.14035087719298245,14
multiple,0.96,0.04,14
vanilla,0.98,0.10909090909090909,15
multiple,0.96,0.04,15
vanilla,0.92,0.16363636363636364,16
multiple,0.98,0.0392156862745098,16
vanilla,0.96,0.04,17
multiple,0.96,0.04,17
vanilla,1,0.07407407407407407,18
multiple,0.92,0.061224489795918366,18
vanilla,0.92,0.061224489795918366,19
multiple,0.98,0.057692307692307696,19
vanilla,0.94,0.06,20
multiple,0.96,0.058823529411764705,20
