method,power,fdp,seedB
vanilla,0.52,0.07142857142857142,1
multiple,0.46,0,1
vanilla,0.52,0.07142857142857142,2
multiple,0.48,0,2
vanilla,0.58,0.03333333333333333,3
multiple,0.44,0,3
vanilla,0.6,0.09090909090909091,4
multiple,0.5,0.038461538461538464,4
vanilla,0.26,0,5
multiple,0.42,0,5
vanilla,0.52,0.07142857142857142,6
multiple,0.44,0,6
vanilla,0.64,0.058823529411764705,7
multiple,0.54,0,7
vanilla,0.64,0.1111111111111111,8
multiple,0.48,0,8
vanilla,0.54,0.03571428571428571,9
multiple,0.46,0,9
vanilla,0.44,0,10
multiple,0.46,0,10
vanilla,0.6,0.09090909090909091,11
multiple,0.44,0,11
vanilla,0.58,0.12121212121212122,12
multiple,0.44,0,12
vanilla,0.56,0.06666666666666667,13
multiple,0.44,0,13
vanilla,0.46,0.08,14
multiple,0.5,0,14
vanilla,0.44,0.08333333333333333,15
multiple,0.46,0,15
vanilla,0.56,0.06666666666666667,16
multiple,0.5,0,16
vanilla,0.56,0.06666666666666667,17
multiple,0.48,0,17
vanilla,0.64,0.1111111111111111,18
multiple,0.44,0,18
vanilla,0.54,0.03571428571428571,19
multiple,0.5,0,19
vanilla,0,0,20
multiple,0.46,0,20
