method,power,fdp,seedB
vanilla,0.92,0.08,1
multiple,0.92,0.061224489795918366,1
vanilla,0.96,0.09433962264150944,2
multiple,0.92,0.061224489795918366,2
vanilla,0.86,0.022727272727272728,3
multiple,0.92,0.061224489795918366,3
vanilla,0.96,0.1111111111111111,4
multiple,0.92,0.061224489795918366,4
vanilla,0.78,0.04878048780487805,5
multiple,0.92,0.061224489795918366,5
vanilla,0.92,0.08,6
multiple,0.92,0.061224489795918366,6
vanilla,0.86,0.044444444444444446,7
multiple,0.92,0.061224489795918366,7
vanilla,0.84,0.023255813953488372,8
multiple,0.92,0.061224489795918366,8
vanilla,0.82,0.023809523809523808,9
multiple,0.92,0.061224489795918366,9
vanilla,0.88,0.06382978723404255,10
multiple,0.92,0.061224489795918366,10
vanilla,0.88,0.043478260869565216,11
multiple,0.92,0.061224489795918366,11
vanilla,0.94,0.0784313725490196,12
multiple,0.92,0.061224489795918366,12
vanilla,0.86,0.06521739130434782,13
multiple,0.92,0.061224489795918366,13
vanilla,0.9,0.0425531914893617,14
multiple,0.92,0.061224489795918366,14
vanilla,0.9,0.0625,15
multiple,0.92,0.061224489795918366,15
vanilla,0.86,0.0851063829787234,16
multiple,0.92,0.061224489795918366,16
vanilla,0.94,0.0784313725490196,17
multiple,0.92,0.061224489795918366,17
vanilla,0.9,0.0625,18
multiple,0.92,0.061224489795918366,18
vanilla,0.92,0.061224489795918366,19
multiple,0.92,0.061224489795918366,19
vanilla,0.88,0.06382978723404255,20
multiple,0.92,0.061224489795918366,20
