method,power,fdp,seedB
vanilla,0.98,0.125,1
multiple,0.94,0.04081632653061224,1
vanilla,0.96,0.2,2
multiple,0.96,0.058823529411764705,2
vanilla,0.92,0.09803921568627451,3
multiple,0.98,0.057692307692307696,3
vanilla,0.96,0.21311475409836064,4
multiple,0.94,0.04081632653061224,4
vanilla,0.98,0.20967741935483872,5
multiple,0.96,0.058823529411764705,5
vanilla,0.98,0.09259259259259259,6
multiple,0.96,0.04,6
vanilla,0.98,0.15517241379310345,7
multiple,0.96,0.07692307692307693,7
vanilla,0.9,0.0625,8
multiple,0.94,0.06,8
vanilla,0.96,0.2,9
multiple,0.96,0.058823529411764705,9
vanilla,0.92,0.08,10
multiple,0.96,0.058823529411764705,10
vanilla,0.98,0.07547169811320754,11
multiple,0.98,0.057692307692307696,11
vanilla,0.98,0.10909090909090909,12
multiple,0.96,0.058823529411764705,12
vanilla,0.94,0.06,13
multiple,0.98,0.057692307692307696,13
vanilla,0.9,0.11764705882352941,14
multiple,0.98,0.057692307692307696,14
vanilla,0.98,0.24615384615384617,15
multiple,0.98,0.057692307692307696,15
vanilla,0.98,0.09259259259259259,16
multiple,0.98,0.057692307692307696,16
vanilla,0.94,0.21666666666666667,17
multiple,0.94,0.06,17
vanilla,0.98,0.18333333333333332,18
multiple,0.96,0.04,18
vanilla,0.94,0.21666666666666667,19
multiple,0.96,0.058823529411764705,19
vanilla,0.94,0.12962962962962962,20
multiple,0.96,0.058823529411764705,20
